"Word","Valence_lang","Arousal_lang","Dominance_lang","Valence_fam","Arousal_fam","Dominance_fam","Valence_mean","Arousal_mean","Dominance_mean"
"extention",5,4.15,6.08,5,4.15,6.08,5,4.15,6.08
"efficient",6.95,3.905,6.935,6.95,3.905,6.935,6.95,3.905,6.935
"recoil",4.87444444444444,3.51,5.15555555555556,4.87444444444444,3.51,5.15555555555556,4.87444444444444,3.51,5.15555555555556
"start back",4.76666666666667,2.93,5.06833333333333,4.76666666666667,2.93,5.06833333333333,4.76666666666667,2.93,5.06833333333333
"shy back",4.76666666666667,2.93,5.06833333333333,4.76666666666667,2.93,5.06833333333333,4.76666666666667,2.93,5.06833333333333
"spring back",4.76666666666667,2.93,5.06833333333333,4.76666666666667,2.93,5.06833333333333,4.76666666666667,2.93,5.06833333333333
"shrink back",4.76666666666667,2.93,5.06833333333333,4.76666666666667,2.93,5.06833333333333,4.76666666666667,2.93,5.06833333333333
"detention",2.33,6.86,3.11,2.33,6.86,3.11,2.33,6.86,3.11
"ethically",5.78,3.78,5.71,5.78,3.78,5.71,5.78,3.78,5.71
"inordinately",7.45,4.22,6.85,7.45,4.22,6.85,7.45,4.22,6.85
"legitimize",5.7,3.94,6.29,5.7,3.94,6.29,5.7,3.94,6.29
"military",5.17,3.52,3.9,5.17,3.52,3.9,5.17,3.52,3.9
"pay heed",6.12666666666667,4.41666666666667,5.53333333333333,6.12666666666667,4.41666666666667,5.53333333333333,6.12666666666667,4.41666666666667,5.53333333333333
"orchestra",6.44,4.52,5.56,6.44,4.52,5.56,6.44,4.52,5.56
"savagery",2.95,5,2.96,2.95,5,2.96,2.95,5,2.96
"commemorate",7.84,6.73,6.12,7.84,6.73,6.12,7.84,6.73,6.12
"heroine",2.74,4.62,3.67,2.74,4.62,3.67,2.74,4.62,3.67
"honest",4.48,4.13,5.89,4.48,4.13,5.89,4.48,4.13,5.89
"vertical",5.0825,3.5475,5.9775,5.0825,3.5475,5.9775,5.0825,3.5475,5.9775
"wages",6,3.43,4.48,6,3.43,4.48,6,3.43,4.48
"official",5.186,4.44,5.13,5.14,4.43,5.01,5.14,4.43,5.01
"straight",5.47333333333333,4.03333333333333,5.60666666666667,5.93499999999922,4.27499999999944,5.99499999999921,5.93499999999922,4.27499999999944,5.99499999999921
"unbiased",5.22,3.89,5,5.22,3.89,5,5.22,3.89,5
"unbiassed",5.22,3.89,5,5.22,3.89,5,5.22,3.89,5
"unprejudiced",5.22,3.89,5,5.22,3.89,5,5.22,3.89,5
"neutral",4.666,4.32,4.85,4.4575,4.5375,4.61,4.4575,4.5375,4.61
"dependent",2.89,4.77,2.84,2.89,4.77,2.84,2.89,4.77,2.84
"maintain",6.58514285714286,3.69228571428571,5.91057142857143,6.62833333333333,3.71333333333333,5.95,6.5475,3.5575,5.9125
"brainchild",6.52,5.75,5,6.52,5.75,5,6.52,5.75,5
"gory",2.86,5.76,3.75,2.86,5.76,3.75,2.86,5.76,3.75
"sanguinolent",2.86,5.76,3.75,2.86,5.76,3.75,2.86,5.76,3.75
"stave",4.8,4.095,5.25,4.8,4.095,5.25,4.8,4.095,5.25
"flee",5.22333333333333,4.61666666666667,5.36666666666667,5.334,4.59,5.396,5.22333333333333,4.61666666666667,5.36666666666667
"take flight",5.22333333333333,4.61666666666667,5.36666666666667,5.334,4.59,5.396,5.22333333333333,4.61666666666667,5.36666666666667
"vulnerability",2.94999999999999,4.89999999999999,5.31999999999998,2.95,4.89999999999999,5.31999999999999,2.95,4.89999999999999,5.31999999999999
"weakness",2.94999999999999,4.89999999999999,5.31999999999998,2.95,4.89999999999999,5.31999999999999,2.95,4.89999999999999,5.31999999999999
"worthy",6.625,3.915,6.71,6.65,4.06,6.86333333333333,6.625,3.915,6.71
"respectable",6.625,3.915,6.71,6.65,4.06,6.86333333333333,6.625,3.915,6.71
"stigmatize",2.52,5.33,3.86,2.51999999999955,5.32999999999904,3.8599999999993,2.51999999999955,5.32999999999904,3.8599999999993
"stigmatise",2.52,5.33,3.86,2.51999999999955,5.32999999999904,3.8599999999993,2.51999999999955,5.32999999999904,3.8599999999993
"hammer home",4.73,5.11,5.48,4.73,5.11,5.48,4.73,5.11,5.48
"drive home",4.73,5.11,5.48,4.73,5.11,5.48,4.73,5.11,5.48
"diacritical mark",1.79,4.71999999999999,3.84999999999999,1.79,4.71999999999999,3.85,1.78999999999852,4.71999999999608,3.84999999999681
"sportswoman",6.526,4.76,6.066,6.526,4.76,6.066,6.59666666666517,4.74999999999892,6.08999999999862
"supplant",5.06,3.9025,5.425,5.06,3.9025,5.425,5.06,3.9025,5.425
"farce",3.95,4.23,4.45,3.95,4.23,4.45,3.95,4.23,4.45
"self-esteem",6.35,3.31,6.29,6.35,3.31,6.29,6.35,3.31,6.29
"self-respect",6.35,3.31,6.29,6.35,3.31,6.29,6.35,3.31,6.29
"self-regard",6.35,3.31,6.29,6.35,3.31,6.29,6.35,3.31,6.29
"unpleasant",2.83,4.513,4.008,2.83,4.513,4.008,2.83,4.513,4.008
"wither",3.42,3.24,4.35,3.42,3.24,4.35,3.42,3.24,4.35
"gadget",5.79,3.42,5.95,5.79,3.42,5.95,5.79,3.42,5.95
"fruitful",6.61,4.18,6.3,6.61,4.18,6.3,6.61,4.18,6.3
"rabbit",6.28,3.175,4.7,6.28,3.175,4.7,6.28,3.175,4.7
"sympathy",5.61186046511628,4.20093023255814,5.47209302325581,5.61923076923077,4.19230769230769,5.47538461538462,5.61923076923077,4.19230769230769,5.47538461538462
"yearbook",5.21,3.33,6.13,5.21,3.33,6.13,5.21,3.33,6.13
"distorted",2.26,4.27,3.05,2.26,4.27,3.05,2.26,4.27,3.05
"tragedy",4.37,5.14,4.14,4.37,5.14,4.14,4.37,5.14,4.14
"wardrobe",5.52,4.055,5.845,5.52,4.055,5.845,5.52,4.055,5.845
"infantile",4.89,5,4.38,4.89,5,4.38,4.89,5,4.38
"immature",4.89,5,4.38,4.89,5,4.38,4.89,5,4.38
"selfish",3.60779011660189,4.56528595224875,5.06904497501388,3.57155555555555,4.47888888888889,5.03688888888889,3.57155555555555,4.47888888888889,5.03688888888889
"wasteful",5.75818181818181,4.61636363636363,5.72090909090909,5.75818181818181,4.61636363636363,5.72090909090909,5.75818181818181,4.61636363636363,5.72090909090909
"pagan",4.241,3.963,4.896,4.3,3.93666666666667,4.96,4.3,3.93666666666667,4.96
"responsible",4,4.32,5.19,4,4.32,5.19,4,4.32,5.19
"manager",4,4.32,5.19,4,4.32,5.19,4,4.32,5.19
"killer",2.00818181818182,6.22727272727273,3.45818181818182,2.02999999999943,6.13999999999827,3.43714285714189,2.02999999999943,6.13999999999827,3.43714285714189
"murderer",2.00818181818182,6.22727272727273,3.45818181818182,2.02999999999943,6.13999999999827,3.43714285714189,2.02999999999943,6.13999999999827,3.43714285714189
"trustworthy",7.3,3.76,6.72,7.3,3.76,6.72,7.3,3.76,6.72
"ecchymosis",3.57,4.995,4.065,3.57,4.995,4.065,3.57,4.995,4.065
"parentless",2.9,3.24,3.48,2.9,3.24,3.48,2.9,3.24,3.48
"urn",3.05333333333333,3.54,3.80333333333333,3.05333333333333,3.54,3.80333333333333,3.05333333333333,3.54,3.80333333333333
"veterinary",6.67,3.39,5.24,6.67,3.39,5.24,6.67,3.39,5.24
"sham",4.59671144604631,3.89948339886413,5.21639034512888,4.59157228360958,3.88354742173112,5.19533839779005,4.61985842541436,3.82032113259668,5.13550759668508
"west",6.2825,3.885,5.2275,6.46666666666667,3.98833333333333,5.105,6.2825,3.885,5.2275
"napkin",3.71,3.41,4.14,3.71,3.41,4.14,3.71,3.41,4.14
"cajolery",5.66999999999999,3.65,5.99999999999999,5.67,3.65,6,5.67,3.65,6
"blandishment",5.66999999999999,3.65,5.99999999999999,5.67,3.65,6,5.67,3.65,6
"flattery",5.66999999999999,3.65,5.99999999999999,5.67,3.65,6,5.67,3.65,6
"refrain",4.4,3.1,6.08,4.4,3.1,6.08,4.4,3.1,6.08
"hold back",4.4,3.1,6.08,4.4,3.1,6.08,4.4,3.1,6.08
"varıety",6.41,5.16,5.76,6.41,5.16,5.76,6.41,5.16,5.76
"engaged",5.24666666666667,4.48666666666667,5.73333333333333,5.24666666666667,4.48666666666667,5.73333333333333,5.24666666666667,4.48666666666667,5.73333333333333
"pregnancy",3.26794117647059,5.33088235294118,3.35411764705882,3.134,5.36,3.248,3.134,5.36,3.248
"gravidity",3.26794117647059,5.33088235294118,3.35411764705882,3.134,5.36,3.248,3.134,5.36,3.248
"indebted",4.266,3.804,4.704,4.07,3.945,4.67,4.07,3.945,4.67
"disconcerting",3.52,6.5,4.05,3.52,6.5,4.05,3.52,6.5,4.05
"disturbing",3.52,6.5,4.05,3.52,6.5,4.05,3.52,6.5,4.05
"thief",2.67,5.32,3.88,2.67,5.32,3.88,2.67,5.32,3.88
"temerity",4.99,4.01,4.886,4.99,4.01,4.886,4.99,4.01,4.886
"reduce",3.755,4.68,5.19,3.755,4.68,5.19,3.755,4.68,5.19
"schoolchild",5.53,3.76,5.17,5.53,3.76,5.17,5.53,3.76,5.17
"greediness",2.61751177394035,4.43332417582418,4.07423861852433,2.61266444629475,4.44583680266445,4.08317235636969,2.58552631578947,4.47142857142857,4.0884962406015
"rapacity",2.61751177394035,4.43332417582418,4.07423861852433,2.61266444629475,4.44583680266445,4.08317235636969,2.58552631578947,4.47142857142857,4.0884962406015
"unforeseen",3.97974025974026,5.10701298701299,3.55155844155844,3.83333333333333,4.9925,3.54833333333333,3.89142857142857,4.93392857142857,3.51642857142857
"rust",5.53,2.91,4.39,5.53,2.91,4.39,5.53,2.91,4.39
"sluggishness",6.00153846153846,4.08461538461538,6.26,5.88064516129029,4.07548387096772,6.16193548387093,5.50842105227933,4.04736842079306,5.85999999962498
"triplicate",5.5425,5.24,4.9075,5.5425,5.24,4.9075,5.5425,5.24,4.9075
"mongrel",2.79,4,4.15,2.79,4,4.15,2.79,4,4.15
"mutt",2.79,4,4.15,2.79,4,4.15,2.79,4,4.15
"researcher",4.95,4.35,4.79,4.95,4.35,4.79,4.95,4.35,4.79
"phoney",3.25,4.77,4.85,3.25,4.77,4.85,3.25,4.77,4.85
"pretender",3.25,4.77,4.85,3.25,4.77,4.85,3.25,4.77,4.85
"phony",3.25,4.77,4.85,3.25,4.77,4.85,3.25,4.77,4.85
"nostril",5.5,3.1,4.61,5.5,3.1,4.61,5.5,3.1,4.61
"nosehole",5.5,3.1,4.61,5.5,3.1,4.61,5.5,3.1,4.61
"virtue",7.38,5.2,7.37,7.38,5.2,7.37,7.38,5.2,7.37
"violation",2.0425,5.77,3.13,2.0425,5.77,3.13,2.0425,5.77,3.13
"obsession",4.11,4.11,3.73,4.11,4.11,3.73,4.11,4.11,3.73
"systematic",5.11,3.76,5.43,5.11,3.76,5.43,5.11,3.76,5.43
"lower",4.16,3.05,3.68,4.16,3.05,3.68,4.16,3.05,3.68
"testify",5.1,3.68,6.26,5.1,3.68,6.26,5.1,3.68,6.26
"synthesize",5.29508296943231,3.18262707423581,6.04491877729258,5.27478723404255,3.20308510638298,6.04617021276596,5.27501416430595,3.21082152974504,6.05526912181303
"viable",5.84,4.2,6.79,5.84,4.2,6.79,5.84,4.2,6.79
"atheistic",4.64,4.76,5.41,4.64,4.76,5.41,4.64,4.76,5.41
"atheistical",4.64,4.76,5.41,4.64,4.76,5.41,4.64,4.76,5.41
"faithless",4.64,4.76,5.41,4.64,4.76,5.41,4.64,4.76,5.41
"tedious",3.07428571428571,2.57285714285714,5.16428571428571,3.082,2.698,5.078,3.02,2.72333333333333,5.24
"goose",5.55,2.86,5.33,5.55,2.86,5.33,5.55,2.86,5.33
"vacuous",3.705,3.38,4.845,3.705,3.38,4.845,3.705,3.38,4.845
"vacant",6.23,4.49111111111111,5.76444444444444,5.22,4.04666666666667,5.39666666666667,5.22,4.04666666666667,5.39666666666667
"messenger",5.525,3.915,5.49,5.525,3.915,5.49,5.525,3.915,5.49
"rubble",4.2,4.23,4.68,4.2,4.23,4.68,4.2,4.23,4.68
"fanatical",2.75,5.37,3.12,2.75,5.37,3.12,2.75,5.37,3.12
"freak",2.75,5.37,3.12,2.75,5.37,3.12,2.75,5.37,3.12
"duration",5.26,3.57,5.13,5.26,3.57,5.13,5.26,3.57,5.13
"maturity",5.05,4.28,6.11,5.05,4.28,6.11,5.05,4.28,6.11
"reassurance",7.24,2.76,7.18,7.24,2.76,7.18,7.24,2.76,7.18
"horned",3.6,3.78,4.18,3.6,3.78,4.18,3.6,3.78,4.18
"infectious",2.77,5.17666666666667,3.42666666666667,2.77,5.17666666666667,3.42666666666667,2.77,5.17666666666667,3.42666666666667
"worship",5.73125,4.13625,5.26875,5.71333333333333,4.09666666666667,5.2,5.71333333333333,4.09666666666667,5.2
"multiple",4.8,3.22,4.91,4.8,3.22,4.91,4.8,3.22,4.91
"tribute",5.65,3.48,5.85,5.65,3.48,5.85,5.65,3.48,5.85
"wing",5.93714285714286,4.58142857142857,5.42285714285714,5.698,4.124,5.436,5.77333333333333,4.15666666666667,5.61333333333333
"extort",2.59,5.44,3.98,2.59,5.44,3.98,2.59,5.44,3.98
"restructuring",5.23,3.92,6.21,5.23,3.92,6.21,5.23,3.92,6.21
"exceed",5.58616924851681,4.70650049439684,5.34924027686223,5.56871794871794,4.65269230769231,5.27564102564102,5.47633333333333,4.64533333333333,5.252
"overcome",5.18411283234454,4.97766699626456,5.42949351790815,5.17247863247863,4.94179487179487,5.38042735042735,5.11088888888889,4.93688888888889,5.36466666666667
"zenith",5.82104361370716,3.7063707165109,5.33953271028037,5.81533333333333,3.722,5.31226666666667,5.81533333333333,3.722,5.31226666666667
"unwrap",5.29,2.9,5.45,5.29,2.9,5.45,5.29,2.9,5.45
"shock",3.44,5.29,4.57,3.44,5.29,4.57,3.44,5.29,4.57
"semi-permeable mesh",5.85,3.81,4.98,5.85,3.81,4.98,5.85,3.81,4.98
"semipermeable mesh",5.85,3.81,4.98,5.85,3.81,4.98,5.85,3.81,4.98
"quack",3.29,4.52,3.58,3.29,4.52,3.58,3.29,4.52,3.58
"refute",3.58,4.25,4.83,3.58,4.25,4.83,3.58,4.25,4.83
"shear",3.8375,3.6075,4.8125,3.8375,3.6075,4.8125,3.8375,3.6075,4.8125
"usher",5.482,4.417,5.6855,5.482,4.417,5.6855,5.482,4.417,5.6855
"bank account",5.39,3.76,5.06,5.39,3.76,5.06,5.39,3.76,5.06
"virginity",6.57,3,5.78,6.57,3,5.78,6.57,3,5.78
"archaic",7.24,3.48,4.86,7.24,3.48,4.86,7.24,3.48,4.86
"receive",6.355,4.73,6.16,6.355,4.73,6.16,6.355,4.73,6.16
"hat",5,3.27,5.57,5,3.27,5.57,5,3.27,5.57
"coincidental",3.46,4,3.41,3.46,4,3.41,3.46,4,3.41
"visual",6.67,3.3,6.84,6.67,3.3,6.84,6.67,3.3,6.84
"planetary",6.9,3.72,4.71,6.9,3.72,4.71,6.9,3.72,4.71
"impugn",4.185,4.16,4.535,4.185,4.16,4.535,4.185,4.16,4.535
"challenge",4.185,4.16,4.535,4.185,4.16,4.535,4.185,4.16,4.535
"compete",4.185,4.16,4.535,4.185,4.16,4.535,4.185,4.16,4.535
"contend",4.185,4.16,4.535,4.185,4.16,4.535,4.185,4.16,4.535
"deviance",4.84,4.25,4.26,4.84,4.25,4.26,4.84,4.25,4.26
"deviation",4.84,4.25,4.26,4.84,4.25,4.26,4.84,4.25,4.26
"helping verb",6.04,4.23333333333333,6.35666666666667,6.04,4.23333333333333,6.35666666666667,6.04,4.23333333333333,6.35666666666667
"subsidiary verb",6.04,4.23333333333333,6.35666666666667,6.04,4.23333333333333,6.35666666666667,6.04,4.23333333333333,6.35666666666667
"vitriolic",3.56997352643463,4.62600327026396,4.42886241532352,3.56364705882353,4.62549019607843,4.40819607843137,3.56364705882353,4.62549019607843,4.40819607843137
"sulfurous",3.56997352643463,4.62600327026396,4.42886241532352,3.56364705882353,4.62549019607843,4.40819607843137,3.56364705882353,4.62549019607843,4.40819607843137
"sulphurous",3.56997352643463,4.62600327026396,4.42886241532352,3.56364705882353,4.62549019607843,4.40819607843137,3.56364705882353,4.62549019607843,4.40819607843137
"virulent",3.56997352643463,4.62600327026396,4.42886241532352,3.56364705882353,4.62549019607843,4.40819607843137,3.56364705882353,4.62549019607843,4.40819607843137
"daybreak",6.74,3.1,4.98,6.74,3.1,4.98,6.74,3.1,4.98
"randomized",5.37,4.15,4.71,5.37,4.15,4.71,5.37,4.15,4.71
"ephemeron",4.414,3.908,4.084,4.414,3.908,4.084,4.414,3.908,4.084
"mashup",5.63,3.48,5.36,5.63,3.48,5.36,5.63,3.48,5.36
"mash-up",5.63,3.48,5.36,5.63,3.48,5.36,5.63,3.48,5.36
"digital mashup",5.63,3.48,5.36,5.63,3.48,5.36,5.63,3.48,5.36
"digital mash-up",5.63,3.48,5.36,5.63,3.48,5.36,5.63,3.48,5.36
"striped squirrel",5.71,4.48,5.62,5.71,4.48,5.62,5.71,4.48,5.62
"thunderclap",5.74,5.75,3.9,5.74,5.75,3.9,5.74,5.75,3.9
"spiral",4.94,3.72,4.82,4.94,3.72,4.82,4.94,3.72,4.82
"song",5.91,3.695,5.935,6.44,3.83,6.18,5.91,3.695,5.935
"shape",5.46333333333333,3.78333333333333,6.3,5.375,3.75,6.215,5.11,3.65,5.96
"insist",4.815,3.845,5.8,4.815,3.845,5.8,4.815,3.845,5.8
"historical",6,2.76,4.64,6,2.76,4.64,6,2.76,4.64
"historic",6,2.76,4.64,6,2.76,4.64,6,2.76,4.64
"frustrated",2.65,4.47,4.08,2.65,4.47,4.08,2.65,4.47,4.08
"devastation",2.53,5.62,3.78,2.53,5.62,3.78,2.53,5.62,3.78
"fence",4.6,3.35,4.64,4.6,3.35,4.64,4.6,3.35,4.64
"desire",4.48,4.04,5,4.48,4.04,5,4.48,4.04,5
"ridiculous",2.95,5.53,4.15,2.95,5.53,4.15,2.95,5.53,4.15
"slur",2.72307692307692,4.775,3.51423076923077,2.72307692307692,4.775,3.51423076923077,2.72307692307692,4.775,3.51423076923077
"triumphal",7.44999999999999,5.05,6.04999999999999,7.44999999999999,5.05,6.05,7.44999999999999,5.05,6.04999999999999
"exulting",7.44999999999999,5.05,6.04999999999999,7.44999999999999,5.05,6.05,7.44999999999999,5.05,6.04999999999999
"jubilant",7.44999999999999,5.05,6.04999999999999,7.44999999999999,5.05,6.05,7.44999999999999,5.05,6.04999999999999
"prideful",7.44999999999999,5.05,6.04999999999999,7.44999999999999,5.05,6.05,7.44999999999999,5.05,6.04999999999999
"rejoicing",7.44999999999999,5.05,6.04999999999999,7.44999999999999,5.05,6.05,7.44999999999999,5.05,6.04999999999999
"mayfly",4.414,3.908,4.084,4.414,3.908,4.084,4.414,3.908,4.084
"shadfly",4.414,3.908,4.084,4.414,3.908,4.084,4.414,3.908,4.084
"fishfly",4.414,3.908,4.084,4.414,3.908,4.084,4.414,3.908,4.084
"finding",6.45,3.52,6.24,6.45,3.52,6.24,6.45,3.52,6.24
"vision",6.64428571428571,3.33428571428571,6.42285714285714,6.64,3.34,6.35333333333333,6.64,3.34,6.35333333333333
"diabolic",3.671,6.126,4.431,3.671,6.126,4.431,3.671,6.126,4.431
"diabolical",3.671,6.126,4.431,3.671,6.126,4.431,3.671,6.126,4.431
"hectic",2.99333333333333,5.05,3.83,2.99333333333333,5.05,3.83,2.99333333333333,5.05,3.83
"unbeliever",3.71,4.2,4.32,3.71,4.2,4.32,3.71,4.2,4.32
"underline",1.79,4.72,3.85,1.79,4.72,3.85,1.789999999999,4.71999999999736,3.84999999999785
"underscore",1.79,4.72,3.85,1.79,4.72,3.85,1.789999999999,4.71999999999736,3.84999999999785
"suburban",5.20714285714286,3.73142857142857,5.56857142857143,5.4,3.635,5.605,5.4,3.635,5.605
"pass judgment",5.1,3.78,6.2,5.1,3.78,6.2,5.1,3.78,6.2
"undress",4.68,5.27,5.81,4.68,5.27,5.81,4.68,5.27,5.81
"spoil",4.97,4.235,5.145,4.97,4.235,5.145,4.97,4.235,5.145
"shepherdess",5.75,3.05,5.72,5.75,3.05,5.72,5.75,3.05,5.72
"producer",4,3.61,4.95,4,3.61,4.95,4,3.61,4.95
"vault",5.895,3.64,5.395,5.895,3.64,5.395,5.895,3.64,5.395
"stowaway",5.67,3.95,4.33,5.67,3.95,4.33,5.67,3.95,4.33
"inconvenient",4.38,3.08,4.35,4.38,3.08,4.35,4.38,3.08,4.35
"playful",5.55,5.95,5.68,5.55,5.95,5.68,5.55,5.95,5.68
"sharpshooter",5.05,4.59,5.37,5.05,4.59,5.37,5.05,4.59,5.37
"sailing ship",6.8175,2.81,6.13,6.8175,2.81,6.13,6.8175,2.81,6.13
"sailing vessel",6.8175,2.81,6.13,6.8175,2.81,6.13,6.8175,2.81,6.13
"nobility",5.21,4.15,5.08,5.21,4.15,5.08,5.21,4.15,5.08
"launder",4.885,4.435,5.125,4.885,4.435,5.125,4.885,4.435,5.125
"spare",4.52666666666667,4.32666666666667,4.57777777777778,4.185,4.29,4.3575,4.185,4.29,4.3575
"defamatory",2.05,5.27,3.58,2.05,5.27,3.58,2.05,5.27,3.58
"injurious",2.05,5.27,3.58,2.05,5.27,3.58,2.05,5.27,3.58
"invidious",2.05,5.27,3.58,2.05,5.27,3.58,2.05,5.27,3.58
"opprobrious",2.05,5.27,3.58,2.05,5.27,3.58,2.05,5.27,3.58
"libelous",2.05,5.27,3.58,2.05,5.27,3.58,2.05,5.27,3.58
"call girl",6.3,4.69,5.86,6.3,4.69,5.86,6.3,4.69,5.86
"accompanying",6.3,4.69,5.86,6.3,4.69,5.86,6.3,4.69,5.86
"transient",4.482,3.864,4.042,4.482,3.864,4.042,4.482,3.864,4.042
"transitory",4.482,3.864,4.042,4.482,3.864,4.042,4.482,3.864,4.042
"short-lived",4.55,3.82,4,4.55,3.82,4,4.55,3.82,4
"passing",4.55,3.82,4,4.55,3.82,4,4.55,3.82,4
"transitional",4.55,3.82,4,4.55,3.82,4,4.55,3.82,4
"flatter",5.66999999999999,3.65,6,5.66999999999672,3.64999999999789,5.99999999999653,5.66999999999672,3.64999999999789,5.99999999999653
"adventurous",7,5.27,5.83,7,5.27,5.83,7,5.27,5.83
"adventuresome",7,5.27,5.83,7,5.27,5.83,7,5.27,5.83
"slit",3.97,4.424,4.892,3.97,4.424,4.892,3.97,4.424,4.892
"irrational",4.225,4.93,3.825,4.225,4.93,3.825,4.225,4.93,3.825
"naval",4.9,3.36,5.26,4.9,3.36,5.26,4.9,3.36,5.26
"retailer",5.21,3.68,5.18,5.21,3.68,5.18,5.21,3.68,5.18
"line up",5.725,3.955,6.45,5.725,3.955,6.45,5.725,3.955,6.45
"vast",5.58142857142857,4.50142857142857,5.61571428571429,5.63666666666667,4.46,5.6,5.63666666666667,4.46,5.6
"beguile",7.1,5.17,6.8,7.1,5.17,6.8,7.1,5.17,6.8
"cycling",6.07714285714286,4.05714285714286,5.94428571428571,6.07714285714286,4.05714285714286,5.94428571428571,6.15,3.99666666666667,5.96666666666667
"extant",6.22,2.75,5.54,6.22,2.75,5.54,6.22,2.75,5.54
"thankful",7.14,4.35,6.9,7.14,4.35,6.9,7.14,4.35,6.9
"grateful",7.14,4.35,6.9,7.14,4.35,6.9,7.14,4.35,6.9
"questionable",4.87368421052632,4.26578947368421,5.14947368421053,4.81111111111111,4.13888888888889,5.16,4.81111111111111,4.13888888888889,5.16
"contract killing",2.00818181818182,6.22727272727273,3.45818181818182,2.02999999999943,6.13999999999827,3.43714285714189,2.02999999999943,6.13999999999827,3.43714285714189
"hitman",2.00818181818182,6.22727272727273,3.45818181818182,2.02999999999943,6.13999999999827,3.43714285714189,2.02999999999943,6.13999999999827,3.43714285714189
"professional killer",2.00818181818182,6.22727272727273,3.45818181818182,2.02999999999943,6.13999999999827,3.43714285714189,2.02999999999943,6.13999999999827,3.43714285714189
"presence",5.95,4.24,5.59,5.95,4.24,5.59,5.95,4.24,5.59
"informer",4.375,4.555,5.25,4.375,4.555,5.25,4.375,4.555,5.25
"subterfuge",3.78333333333333,3.48333333333333,4.04833333333333,3.78,3.49714285714286,4.02571428571429,3.78,3.49714285714286,4.02571428571429
"unlikely",4.55285714285714,3.76619047619048,5.07238095238095,4.63666666666667,3.73555555555556,5.12111111111111,4.63666666666667,3.73555555555556,5.12111111111111
"stare",5.2,4.22,6.13,5.2,4.22,6.13,5.2,4.22,6.13
"ordnance",4.2225,4.05833333333333,4.77125,4.205,4.13,4.7525,4.205,4.13,4.7525
"calumniate",2.66875,4.25375,3.0075,2.66875,4.25375,3.0075,2.66875,4.25375,3.0075
"denigrate",2.66875,4.25375,3.0075,2.66875,4.25375,3.0075,2.66875,4.25375,3.0075
"defame",2.66875,4.25375,3.0075,2.66875,4.25375,3.0075,2.66875,4.25375,3.0075
"depreciate",2.66875,4.25375,3.0075,2.66875,4.25375,3.0075,2.66875,4.25375,3.0075
"derogate",2.66875,4.25375,3.0075,2.66875,4.25375,3.0075,2.66875,4.25375,3.0075
"warn",4,3.16,4.5,4,3.16,4.5,4,3.16,4.5
"christian bible",5.74,3.65,5,5.74,3.65,5,5.74,3.65,5
"good book",5.74,3.65,5,5.74,3.65,5,5.74,3.65,5
"holy scripture",5.74,3.65,5,5.74,3.65,5,5.74,3.65,5
"holy writ",5.74,3.65,5,5.74,3.65,5,5.74,3.65,5
"scripture",5.74,3.65,5,5.74,3.65,5,5.74,3.65,5
"word of god",5.74,3.65,5,5.74,3.65,5,5.74,3.65,5
"lifebelt",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"lifebuoy",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"lifering",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"life belt",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"lifesaver",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"life ring",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"life-saver",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"life buoy",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"life preserver",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"life-buoy",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"nuclear",4.26,5.85,3.96,4.26,5.85,3.96,4.26,5.85,3.96
"knave",3.886,5.096,4.686,3.886,5.096,4.686,3.886,5.096,4.686
"rogue",3.886,5.096,4.686,3.886,5.096,4.686,3.886,5.096,4.686
"winning",7.308,5.79,6.788,7.4,5.91333333333333,6.89333333333333,7.4,5.91333333333333,6.89333333333333
"tangle",4.34930875576037,4.4394930875576,4.92396313364055,4.34930875576037,4.4394930875576,4.92396313364055,4.34930875576037,4.4394930875576,4.92396313364055
"curse",3.39966386554622,5.15084033613445,5.28647058823529,3.39999999999867,5.14999999999798,5.2766666666646,3.40999999999872,5.12499999999808,4.98499999999814
"cuss",3.41983193277311,5.10042016806723,4.69823529411765,3.41999999999883,5.09999999999823,4.69333333333152,3.42499999999885,5.08749999999826,4.54749999999831
"imprecate",3.41983193277311,5.10042016806723,4.69823529411765,3.41999999999883,5.09999999999823,4.69333333333152,3.42499999999885,5.08749999999826,4.54749999999831
"gigantic",5.41,5.1,6.68,5.41,5.1,6.68,5.41,5.1,6.68
"review",4.1,4.25,4.86,4.1,4.25,4.86,4.1,4.25,4.86
"moo",4.63,4.75,6.26,4.63,4.75,6.26,4.63,4.75,6.26
"telescope",5.57,2.58,6.1,5.57,2.58,6.1,5.57,2.58,6.1
"cinema",5.53,3.05,5.57,5.53,3.05,5.57,5.53,3.05,5.57
