WordWeight;FamilyWeight;LanguageWeight;from_word;to_word
20;8;20;flock (of animals);swarm (of birds)
4;4;4;joy;happiness
23;11;21;message;news
6;3;6;noise;tone (music)
6;6;6;song;music
41;10;40;count (quantity);amount
18;8;18;piece;slice
48;11;46;gap (distance);distance
8;7;8;gap (distance);space (available)
5;3;5;area;fringe
4;3;4;item;ware
45;17;44;pouch;sack
13;5;13;strap;leash
9;3;6;church;mosque
13;5;13;business;shop
17;5;17;then;at that time
41;12;37;backward;back (direction)
6;5;6;happen;result in
4;4;4;happen;pass
4;4;4;sway;budge (oneself)
3;3;3;sway;move (oneself)
21;7;21;sway;swing (movement)
3;3;3;swing (movement);jog (something)
17;8;17;swing (movement);swing (something)
56;14;52;spoil (become spoiled);rot
20;5;19;emerge (appear);visible
52;11;48;chime (action);ring (make sound)
6;6;6;chime (action);knock
4;3;4;chime (action);strike (something)
5;4;5;chime (action);strike (someone)
11;3;11;chime (action);sound (of instrument or voice)
4;4;4;ring (make sound);tinkle
10;4;10;ring (make sound);sound (of instrument or voice)
3;3;3;roar (of sea);dash (of vehicle)
25;11;24;move (oneself);budge (oneself)
3;3;3;bolt (move in haste);dash (of vehicle)
12;3;12;prepare;produce
9;3;9;feel (tactually);recognize (somebody)
19;8;19;connect;tie up (tether)
6;3;6;connect;knit
5;3;5;repair;improve (something)
16;8;16;knock;strike (someone)
16;8;15;knock;strike (something)
38;11;37;strike (something);strike (someone)
6;6;6;jog (something);swing (something)
17;8;17;hinder;disturb
14;8;14;spoil (somebody or something);damage
8;5;7;damage;injure
6;5;6;urge (someone);drive (cattle)
7;4;7;protect;herd (something)
14;6;14;disturb;bother (harass)
4;3;4;notice (something);recognize (somebody)
12;3;11;bride price;dowry
4;4;4;grandchild;sibling's child
25;17;24;head louse;body louse
11;7;9;older sibling;younger sibling
13;3;13;younger sibling;younger sister (of woman)
3;3;3;zero;nothing
6;4;6;we two;you two
3;3;3;parents-in-law;child-in-law
5;5;5;machine;motor
3;3;3;government;president
4;3;3;carcass;dead
4;3;4;same-sex older sibling;same-sex younger sibling
7;3;7;tinea;ringworm
