FamilyWeight;LanguageWeight;from_word;to_word;Valence.x;Arousal.x;Dominance.x;Valence.y;Arousal.y;Dominance.y
1;4;festival;function;0,87;0,706;0,714;0,694;0,296;0,618
1;4;festival;party;0,87;0,706;0,714;0,948;0,84;0,547
1;2;convoy;train;0,5;0,671;0,639;0,666;0,705;0,62
1;3;add;supply;0,728;0,49;0,554;0,708;0,519;0,603
1;5;bid;supply;0,76;0,53;0,655;0,708;0,519;0,603
2;6;give;yield;0,75;0,346;0,5;0,719;0,578;0,618
1;2;return;yield;0,602;0,412;0,463;0,719;0,578;0,618
1;2;hole;opening;0,531;0,31;0,33;0,667;0,51;0,62
1;2;case;lawsuit;0,427;0,275;0,441;0,219;0,794;0,611
1;2;action;case;0,76;0,898;0,802;0,427;0,275;0,441
1;4;exercise;practice;0,75;0,789;0,625;0,684;0,582;0,639
1;4;dull;silly;0,194;0,12;0,185;0,384;0,349;0,161
1;4;silly;witless;0,384;0,349;0,161;0,198;0,333;0,179
1;4;silly;stupid;0,384;0,349;0,161;0,133;0,51;0,2
1;4;foolish;silly;0,316;0,255;0,109;0,384;0,349;0,161
2;6;fool;stupid;0,16;0,56;0,148;0,133;0,51;0,2
2;6;fool;silly;0,16;0,56;0,148;0,384;0,349;0,161
1;2;bomb;bombshell;0,167;0,912;0,75;0,327;0,868;0,693
1;2;do;make;0,67;0,548;0,536;0,684;0,42;0,48
1;4;do;hairdo;0,67;0,548;0,536;0,552;0,32;0,435
1;3;excited;horny;0,908;0,931;0,709;0,49;0,908;0,56
3;18;morning;morrow;0,688;0,235;0,444;0,708;0,314;0,49
1;3;fresh;new;0,908;0,292;0,419;0,917;0,49;0,582
1;2;cool;fresco;0,885;0,54;0,781;0,827;0,28;0,32
1;3;hear;try;0,76;0,429;0,444;0,604;0,551;0,556
1;3;fit;try;0,604;0,45;0,632;0,604;0,551;0,556
1;2;taste;try;0,802;0,406;0,465;0,604;0,551;0,556
1;3;alluring;hot;0,837;0,745;0,843;0,49;0,74;0,573
1;3;alluring;sexy;0,837;0,745;0,843;0,865;0,945;0,802
2;9;ask;question;0,531;0,44;0,459;0,51;0,41;0,509
1;2;question;request;0,51;0,41;0,509;0,625;0,471;0,618
1;4;ask;query;0,531;0,44;0,459;0,521;0,42;0,467
1;4;ask;inquire;0,531;0,44;0,459;0,583;0,519;0,363
1;2;query;request;0,521;0,42;0,467;0,625;0,471;0,618
1;2;rubber;safe;0,46;0,217;0,315;0,898;0,306;0,759
2;7;safe;sure;0,898;0,306;0,759;0,724;0,27;0,793
1;2;homework;owe;0,396;0,412;0,459;0,5;0,429;0,386
1;2;bear;hold;0,448;0,57;0,475;0,448;0,29;0,364
1;3;accept;bear;0,847;0,286;0,565;0,448;0,57;0,475
2;4;bear;wear;0,448;0,57;0,475;0,312;0,37;0,255
2;3;amount;sum;0,562;0,422;0,649;0,792;0,34;0,42
1;2;brush;sweep;0,49;0,265;0,186;0,448;0,385;0,383
2;4;borrow;lend;0,398;0,573;0,282;0,52;0,461;0,508
1;4;complain;plain;0,143;0,682;0,36;0,5;0,167;0,311
1;2;complain;dissent;0,143;0,682;0,36;0,3;0,655;0,407
1;2;complain;protest;0,143;0,682;0,36;0,14;0,889;0,596
2;6;change;modification;0,625;0,575;0,606;0,48;0,52;0,625
2;6;alteration;change;0,167;0,798;0,609;0,625;0,575;0,606
2;6;alteration;modification;0,167;0,798;0,609;0,48;0,52;0,625
2;5;change;exchange;0,625;0,575;0,606;0,74;0,569;0,491
2;3;compilation;version;0,53;0,512;0,606;0,604;0,423;0,538
2;3;compilation;rendering;0,53;0,512;0,606;0,531;0,434;0,667
2;7;bad;evil;0,125;0,625;0,373;0,04;0,827;0,545
1;3;usage;use;0,646;0,36;0,426;0,438;0,358;0,409
1;3;use;utilize;0,438;0,358;0,409;0,694;0,445;0,545
1;3;apply;use;0,612;0,321;0,667;0,438;0,358;0,409
1;4;employ;use;0,729;0,481;0,702;0,438;0,358;0,409
1;3;opposite;reverse;0,235;0,545;0,408;0,539;0,415;0,461
3;9;female;feminine;0,857;0,52;0,625;0,802;0,52;0,394
1;2;dinner;tea;0,823;0,392;0,379;0,698;0,163;0,37
1;3;attain;reach;0,806;0,51;0,719;0,719;0,625;0,69
1;3;attain;come;0,806;0,51;0,719;0,529;0,269;0,558
1;3;arrive;attain;0,837;0,406;0,585;0,806;0,51;0,719
1;3;attain;get;0,806;0,51;0,719;0,74;0,594;0,667
1;5;license;permit;0,5;0,394;0,702;0,733;0,349;0,518
1;2;marrow;pumpkin;0,398;0,422;0,472;0,539;0,177;0,355
1;2;pussy;vagina;0,323;0,759;0,409;0,551;0,87;0,5
1;2;puss;vagina;0,306;0,582;0,236;0,551;0,87;0,5
1;2;build;make;0,771;0,546;0,806;0,684;0,42;0,48
1;2;construct;raise;0,75;0,648;0,792;0,885;0,685;0,765
1;3;interfere;trouble;0,323;0,714;0,471;0,135;0,811;0,452
1;3;disturb;trouble;0,175;0,76;0,481;0,135;0,811;0,452
1;2;bother;discomfort;0,208;0,78;0,37;0,153;0,719;0,272
2;5;bag;sack;0,5;0,25;0,314;0,385;0,337;0,264
2;5;purse;sack;0,656;0,176;0,306;0,385;0,337;0,264
2;4;bag;handbag;0,5;0,25;0,314;0,562;0,24;0,336
2;5;bag;purse;0,5;0,25;0,314;0,656;0,176;0,306
2;5;bag;pocket;0,5;0,25;0,314;0,458;0,275;0,34
2;5;pocket;sack;0,458;0,275;0,34;0,385;0,337;0,264
1;2;airs;pose;0,583;0,196;0,37;0,427;0,33;0,361
1;2;bizarre;funny;0,379;0,62;0,392;0,918;0,61;0,566
1;2;cussed;stubborn;0,156;0,625;0,454;0,157;0,702;0,575
1;2;refractory;stubborn;0,52;0,357;0,588;0,157;0,702;0,575
1;4;bizarre;strange;0,379;0,62;0,392;0,314;0,663;0,395
1;3;bizarre;uncommon;0,379;0,62;0,392;0,459;0,429;0,373
2;4;foreign;strange;0,573;0,681;0,385;0,314;0,663;0,395
1;2;ball;orb;0,74;0,427;0,317;0,463;0,37;0,444
1;2;ball;sphere;0,74;0,427;0,317;0,633;0,277;0,5
1;2;ball;bullet;0,74;0,427;0,317;0,408;0,794;0,634
1;2;ball;globe;0,74;0,427;0,317;0,76;0,315;0,364
4;6;globe;world;0,76;0,315;0,364;0,622;0,394;0,75
1;2;earth;globe;0,75;0,225;0,614;0,76;0,315;0,364
1;3;racket;row;0,52;0,356;0,352;0,427;0,275;0,406
1;2;argue;fight;0,093;0,798;0,525;0,531;0,868;0,809
1;6;noise;racket;0,26;0,883;0,388;0,52;0,356;0,352
1;2;encircle;encompass;0,46;0,5;0,519;0,52;0,298;0,661
1;4;bypass;circumvent;0,429;0,418;0,353;0,316;0,642;0,383
1;2;father;parent;0,812;0,333;0,824;0,812;0,357;0,86
1;3;other;variable;0,472;0,23;0,259;0,62;0,407;0,4
1;3;other;varying;0,472;0,23;0,259;0,552;0,471;0,385
1;3;changing;other;0,571;0,569;0,461;0,472;0,23;0,259
3;6;different;other;0,612;0,394;0,473;0,472;0,23;0,259
1;4;proclaim;promulgate;0,719;0,673;0,876;0,511;0,433;0,678
1;4;exclaim;proclaim;0,635;0,711;0,639;0,719;0,673;0,876
1;3;announce;promulgate;0,694;0,618;0,611;0,511;0,433;0,678
1;4;announce;proclaim;0,694;0,618;0,611;0,719;0,673;0,876
1;2;divide;share;0,333;0,52;0,417;0,759;0,548;0,545
1;2;pair;peer;0,552;0,317;0,304;0,458;0,321;0,569
1;4;demise;expire;0,104;0,596;0,456;0,573;0,745;0,702
1;4;jester;joker;0,388;0,67;0,264;0,771;0,76;0,416
1;4;choose;take;0,615;0,542;0,648;0,828;0,537;0,348
1;5;quarter;trimester;0,568;0,296;0,509;0,783;0,336;0,538
1;6;active;fighting;0,847;0,73;0,731;0,292;0,885;0,783
1;4;active;dynamic;0,847;0,73;0,731;0,724;0,75;0,836
1;4;barrier;obstacle;0,333;0,48;0,562;0,204;0,708;0,336
2;3;buy;purchase;0,771;0,769;0,612;0,625;0,5;0,616
3;6;purse;wallet;0,656;0,176;0,306;0,68;0,432;0,5
3;6;pocketbook;purse;0,551;0,231;0,343;0,656;0,176;0,306
1;2;giant;titan;0,646;0,814;0,963;0,598;0,653;0,811
1;4;nap;siesta;0,66;0,098;0,342;0,74;0,046;0,295
2;5;regret;remorse;0,23;0,623;0,331;0,103;0,673;0,377
2;4;complete;whole;0,75;0,414;0,809;0,653;0,357;0,572
2;4;total;whole;0,771;0,286;0,714;0,653;0,357;0,572
2;4;entire;whole;0,689;0,462;0,698;0,653;0,357;0,572
1;3;completely;entire;0,73;0,37;0,69;0,689;0,462;0,698
1;3;entire;totally;0,689;0,462;0,698;0,82;0,422;0,702
1;3;entire;wholly;0,689;0,462;0,698;0,69;0,353;0,696
1;3;completely;whole;0,73;0,37;0,69;0,653;0,357;0,572
1;3;totally;whole;0,82;0,422;0,702;0,653;0,357;0,572
1;3;whole;wholly;0,653;0,357;0,572;0,69;0,353;0,696
1;2;gauge;measure;0,438;0,646;0,518;0,51;0,375;0,365
2;13;firm;hard;0,635;0,38;0,728;0,302;0,708;0,616
2;13;hard;solid;0,302;0,708;0,616;0,667;0,304;0,763
1;2;abate;decrease;0,255;0,696;0,604;0,125;0,36;0,267
2;6;decrease;reduction;0,125;0,36;0,267;0,365;0,382;0,24
1;2;abatement;decrease;0,388;0,338;0,336;0,125;0,36;0,267
1;2;infraction;infringement;0,245;0,66;0,471;0,153;0,8;0,481
1;2;tag;touch;0,612;0,353;0,375;0,646;0,477;0,455
2;5;fashionable;modern;0,75;0,51;0,605;0,855;0,423;0,691
2;3;modern;trendy;0,855;0,423;0,691;0,713;0,52;0,536
1;2;allay;moderate;0,417;0,406;0,398;0,582;0,19;0,453
1;5;ban;exclude;0,146;0,689;0,587;0,292;0,5;0,53
3;5;attire;clothing;0,742;0,388;0,483;0,75;0,343;0,407
1;3;hero;protagonist;0,94;0,806;0,881;0,765;0,704;0,877
1;2;unruly;wild;0,24;0,745;0,547;0,312;0,922;0,75
1;2;boisterous;unruly;0,385;0,806;0,565;0,24;0,745;0,547
2;6;barbarian;savage;0,323;0,896;0,713;0,204;0,931;0,605
1;2;angry;mad;0,122;0,83;0,604;0,219;0,873;0,277
1;3;essence;perfume;0,663;0,369;0,575;0,74;0,472;0,463
1;3;ace;professional;0,643;0,481;0,546;0,833;0,447;0,943
1;3;adept;professional;0,594;0,539;0,789;0,833;0,447;0,943
1;2;ground;mass;0,398;0,343;0,602;0,458;0,245;0,277
1;3;crowd;ground;0,35;0,827;0,731;0,398;0,343;0,602
1;2;mass;mountain;0,458;0,245;0,277;0,698;0,408;0,649
1;2;mass;stack;0,458;0,245;0,277;0,47;0,282;0,427
1;2;mass;raft;0,458;0,245;0,277;0,51;0,229;0,228
1;2;lot;mass;0,531;0,215;0,37;0,458;0,245;0,277
1;2;mass;pile;0,458;0,245;0,277;0,461;0,32;0,539
1;3;crowd;mass;0,35;0,827;0,731;0,458;0,245;0,277
1;3;command;overlook;0,427;0,79;0,849;0,292;0,418;0,415
2;5;existence;life;0,76;0,513;0,771;0,918;0,615;0,824
1;3;viola;violet;0,521;0,461;0,481;0,688;0,272;0,401
1;5;purple;violet;0,7;0,298;0,33;0,688;0,272;0,401
1;3;dominate;overlook;0,439;0,814;0,953;0,292;0,418;0,415
1;5;heal;recover;0,765;0,245;0,556;0,918;0,51;0,647
1;4;demand;request;0,292;0,673;0,5;0,625;0,471;0,618
1;5;research;study;0,633;0,663;0,741;0,653;0,361;0,768
1;5;study;survey;0,653;0,361;0,768;0,58;0,357;0,379
1;4;contemplate;study;0,74;0,347;0,642;0,653;0,361;0,768
1;2;cosmos;universe;0,86;0,478;0,664;0,694;0,454;0,839
2;7;universe;world;0,694;0,454;0,839;0,622;0,394;0,75
1;10;guess;think;0,64;0,463;0,442;0,786;0,408;0,618
1;10;believe;guess;0,781;0,37;0,682;0,64;0,463;0,442
1;2;guess;suppose;0,64;0,463;0,442;0,551;0,343;0,348
2;8;amend;improve;0,688;0,406;0,658;0,833;0,528;0,815
2;8;ameliorate;amend;0,77;0,548;0,747;0,688;0,406;0,658
2;8;ameliorate;improve;0,77;0,548;0,747;0,833;0,528;0,815
1;6;enhance;improve;0,802;0,578;0,814;0,833;0,528;0,815
1;6;ameliorate;enhance;0,77;0,548;0,747;0,802;0,578;0,814
1;4;blend;mixture;0,469;0,452;0,463;0,546;0,36;0,481
3;13;pound;sterling;0,57;0,337;0,443;0,529;0,481;0,615
1;2;abatement;suspension;0,388;0,338;0,336;0,288;0,53;0,426
1;6;attempt;try;0,625;0,491;0,431;0,604;0,551;0,556
1;2;demonstrate;indicate;0,771;0,552;0,839;0,594;0,35;0,676
1;2;bill;note;0,396;0,402;0,535;0,594;0,163;0,416
1;2;invoice;note;0,48;0,38;0,474;0,594;0,163;0,416
1;2;note;observe;0,594;0,163;0,416;0,771;0,39;0,36
2;2;clothe;dress;0,797;0,33;0,481;0,76;0,3;0,345
2;2;boil;zit;0,417;0,684;0,433;0,337;0,41;0,381
2;8;dead;late;0,052;0,454;0,194;0,245;0,358;0,315
1;3;belated;late;0,24;0,4;0,214;0,245;0,358;0,315
1;3;late;tardy;0,245;0,358;0,315;0,204;0,592;0,293
1;3;delayed;late;0,188;0,49;0,216;0,245;0,358;0,315
1;3;dimension;size;0,592;0,415;0,627;0,531;0,336;0,569
1;6;lease;rent;0,52;0,463;0,545;0,344;0,429;0,446
1;2;aristocrat;noble;0,583;0,413;0,811;0,906;0,345;0,61
1;4;fillet;net;0,745;0,415;0,378;0,441;0,288;0,417
1;7;green;gullible;0,63;0,306;0,333;0,44;0,442;0,318
1;3;position;stance;0,604;0,451;0,538;0,604;0,333;0,609
1;2;stand;viewpoint;0,6;0,324;0,509;0,673;0,306;0,644
1;2;arrest;stop;0,146;0,951;0,5;0,28;0,51;0,49
2;4;arrest;seize;0,146;0,951;0,5;0,656;0,644;0,673
1;3;apprehend;seize;0,521;0,624;0,696;0,656;0,644;0,673
2;3;arrest;grab;0,146;0,951;0,5;0,448;0,706;0,538
1;2;confiscate;seize;0,25;0,625;0,482;0,656;0,644;0,673
1;2;impound;seize;0,23;0,587;0,583;0,656;0,644;0,673
1;2;clutch;seize;0,383;0,5;0,491;0,656;0,644;0,673
1;3;grab;seize;0,448;0,706;0,538;0,656;0,644;0,673
1;2;clutch;grab;0,383;0,5;0,491;0,448;0,706;0,538
1;5;brother;monk;0,823;0,361;0,546;0,472;0,208;0,439
1;2;banish;expatriate;0,163;0,677;0,543;0,265;0,764;0,391
1;2;banish;bar;0,163;0,677;0,543;0,5;0,531;0,481
1;7;bashful;shy;0,4;0,406;0,217;0,28;0,153;0,132
2;5;lack;need;0,25;0,365;0,242;0,51;0,574;0,2
2;4;lack;miss;0,25;0,365;0,242;0,573;0,49;0,408
1;4;method;way;0,64;0,275;0,698;0,48;0,275;0,42
2;4;manner;way;0,618;0,25;0,32;0,48;0,275;0,42
1;2;control;knowledge;0,729;0,352;0,808;0,847;0,43;0,896
1;2;grasp;knowledge;0,56;0,623;0,57;0,847;0,43;0,896
1;2;grip;knowledge;0,52;0,549;0,602;0,847;0,43;0,896
1;2;block;pulley;0,286;0,35;0,402;0,48;0,333;0,413
2;4;draft;traction;0,438;0,36;0,351;0,429;0,585;0,648
1;2;revenge;vengeance;0,23;0,94;0,627;0,103;0,927;0,719
1;2;reprisal;revenge;0,125;0,788;0,545;0,23;0,94;0,627
1;2;retaliation;revenge;0,156;0,812;0,491;0,23;0,94;0,627
1;2;retribution;revenge;0,625;0,49;0,708;0,23;0,94;0,627
1;3;heal;mend;0,765;0,245;0,556;0,542;0,436;0,602
1;4;cure;mend;0,719;0,377;0,623;0,542;0,436;0,602
1;3;fill;hold;0,729;0,449;0,637;0,448;0,29;0,364
1;3;hold;occupy;0,448;0,29;0,364;0,396;0,52;0,589
1;2;elevator;lift;0,562;0,604;0,676;0,704;0,518;0,656
1;4;calm;quiet;0,875;0,1;0,282;0,792;0,105;0,431
5;9;fingernail;nail;0,418;0,415;0,153;0,469;0,397;0,282
2;2;make;represent;0,684;0,42;0,48;0,781;0,433;0,861
1;2;measure;measurement;0,51;0,375;0,365;0,622;0,418;0,491
1;2;annotation;remark;0,604;0,47;0,619;0,561;0,325;0,716
1;7;certain;sure;0,76;0,358;0,673;0,724;0,27;0,793
1;2;assuredly;certain;0,786;0,396;0,833;0,76;0,358;0,673
1;7;certain;positive;0,76;0,358;0,673;0,959;0,51;0,855
1;2;positive;undoubted;0,959;0,51;0,855;0,592;0,461;0,74
1;3;positive;sure;0,959;0,51;0,855;0,724;0,27;0,793
1;2;definite;positive;0,708;0,292;0,741;0,959;0,51;0,855
1;2;brook;support;0,594;0,347;0,412;0,811;0,472;0,737
1;2;stomach;support;0,367;0,402;0,438;0,811;0,472;0,737
3;5;stand;support;0,6;0,324;0,509;0,811;0,472;0,737
1;2;support;take;0,811;0,472;0,737;0,828;0,537;0,348
1;3;bear;support;0,448;0,57;0,475;0,811;0,472;0,737
1;3;support;tolerate;0,811;0,472;0,737;0,724;0,43;0,588
1;2;endure;support;0,32;0,61;0,574;0,811;0,472;0,737
1;2;abide;support;0,635;0,354;0,705;0,811;0,472;0,737
2;3;hold;support;0,448;0,29;0,364;0,811;0,472;0,737
1;2;support;sustain;0,811;0,472;0,737;0,635;0,358;0,593
7;37;acre;field;0,583;0,387;0,423;0,64;0,38;0,336
2;3;layer;stratum;0,5;0,208;0,366;0,365;0,307;0,51
1;2;film;membrane;0,823;0,491;0,566;0,406;0,43;0,418
1;5;fasten;tie;0,458;0,585;0,529;0,663;0,464;0,431
2;9;alcoholic;drunk;0,153;0,688;0,361;0,194;0,8;0,25
2;9;alcoholic;drunkard;0,153;0,688;0,361;0,24;0,873;0,25
1;2;cut;slice;0,49;0,49;0,393;0,583;0,375;0,303
3;4;pink;rosy;0,806;0,269;0,471;0,94;0,528;0,755
2;2;current;present;0,625;0,312;0,612;0,724;0,286;0,634
1;2;give;lend;0,75;0,346;0,5;0,52;0,461;0,508
1;2;charming;nice;0,917;0,66;0,764;0,93;0,442;0,65
1;2;charming;kind;0,917;0,66;0,764;0,918;0,24;0,618
1;2;charming;delectable;0,917;0,66;0,764;0,781;0,642;0,718
1;2;charming;luscious;0,917;0,66;0,764;0,885;0,552;0,545
1;2;charming;enchanting;0,917;0,66;0,764;0,917;0,681;0,708
1;2;nice;sweet;0,93;0,442;0,65;0,668;0,418;0,382
1;2;charming;sweet;0,917;0,66;0,764;0,668;0,418;0,382
1;2;arduous;hard;0,344;0,783;0,605;0,302;0,708;0,616
1;2;arduous;difficult;0,344;0,783;0,605;0,235;0,7;0,508
1;2;ditto;likewise;0,449;0,418;0,411;0,651;0,217;0,312
1;6;merge;mix;0,76;0,48;0,733;0,542;0,49;0,472
1;2;blend;merge;0,469;0,452;0,463;0,76;0,48;0,733
1;3;insure;secure;0,7;0,415;0,698;0,844;0,38;0,914
1;3;assure;insure;0,91;0,46;0,839;0,7;0,415;0,698
2;2;fix;make;0,76;0,538;0,519;0,684;0,42;0,48
1;2;building;construction;0,705;0,288;0,673;0,848;0,612;0,759
2;2;defect;fault;0,135;0,561;0,185;0,188;0,558;0,184
2;2;make;pee;0,684;0,42;0,48;0,449;0,529;0,391
2;2;make;piss;0,684;0,42;0,48;0,354;0,462;0,268
1;4;suppose;suspect;0,551;0,343;0,348;0,133;0,75;0,509
1;2;speculate;suspect;0,398;0,602;0,553;0,133;0,75;0,509
1;4;suppose;surmise;0,551;0,343;0,348;0,529;0,4;0,347
1;2;speculate;surmise;0,398;0,602;0,553;0,529;0,4;0,347
1;5;doctor;physician;0,7;0,531;0,861;0,583;0,49;0,843
2;5;result;solvent;0,812;0,49;0,652;0,635;0,316;0,573
2;5;resolution;result;0,78;0,55;0,745;0,812;0,49;0,652
3;5;effect;result;0,57;0,518;0,608;0,812;0,49;0,652
1;8;driver;motorist;0,553;0,538;0,637;0,562;0,663;0,578
1;2;funny;odd;0,918;0,61;0,566;0,265;0,337;0,302
2;4;foreign;odd;0,573;0,681;0,385;0,265;0,337;0,302
1;2;foreign;unusual;0,573;0,681;0,385;0,429;0,433;0,361
1;2;extraneous;unusual;0,276;0,625;0,478;0,429;0,433;0,361
1;4;call;ring;0,594;0,627;0,558;0,677;0,427;0,464
1;4;call;telephone;0,594;0,627;0,558;0,694;0,52;0,425
1;4;call;phone;0,594;0,627;0,558;0,729;0,344;0,418
1;4;call;visit;0,594;0,627;0,558;0,771;0,443;0,445
1;5;conceal;hide;0,312;0,436;0,306;0,438;0,51;0,218
1;5;hide;secrete;0,438;0,51;0,218;0,427;0,567;0,518
2;2;make;shit;0,684;0,42;0,48;0;0,678;0,294
2;2;crap;make;0,083;0,644;0,167;0,684;0,42;0,48
1;3;crap;rubbish;0,083;0,644;0,167;0,198;0,454;0,164
1;6;entrance;entry;0,698;0,393;0,526;0,552;0,353;0,602
1;4;arsehole;shit;0,276;0,598;0,433;0;0,678;0,294
1;4;arsehole;ass;0,276;0,598;0,433;0,323;0,75;0,345
1;4;arsehole;bastard;0,276;0,598;0,433;0,094;0,692;0,289
1;4;arsehole;asshole;0,276;0,598;0,433;0,133;0,582;0,263
1;4;arsehole;jerk;0,276;0,598;0,433;0,194;0,63;0,238
1;4;asshole;shit;0,133;0,582;0,263;0;0,678;0,294
1;4;ass;asshole;0,323;0,75;0,345;0,133;0,582;0,263
1;4;asshole;bastard;0,133;0,582;0,263;0,094;0,692;0,289
1;4;asshole;jerk;0,133;0,582;0,263;0,194;0,63;0,238
2;5;gibberish;nonsense;0,375;0,51;0,36;0,214;0,531;0,155
2;3;mean;think;0,44;0,467;0,62;0,786;0,408;0,618
2;3;intend;think;0,562;0,52;0,519;0,786;0,408;0,618
2;2;design;mean;0,796;0,327;0,632;0,44;0,467;0,62
2;3;intend;mean;0,562;0,52;0,519;0,44;0,467;0,62
1;2;circulate;spread;0,612;0,388;0,32;0,57;0,583;0,651
1;4;acid;bitter;0,265;0,642;0,566;0,218;0,627;0,411
1;3;bitter;blistering;0,218;0,627;0,411;0,344;0,569;0,39
1;3;compare;equate;0,552;0,408;0,524;0,724;0,382;0,624
2;2;bright;clear;0,89;0,527;0,812;0,857;0,327;0,573
2;2;clear;luminous;0,857;0,327;0,573;0,918;0,392;0,783
2;2;clear;radiant;0,857;0,327;0,573;0,888;0,717;0,791
1;2;assuage;calm;0,745;0,255;0,5;0,875;0,1;0,282
1;2;assuage;relieve;0,745;0,255;0,5;0,813;0,183;0,536
1;6;break;fracture;0,61;0,265;0,37;0,135;0,74;0,375
2;4;destroy;devastate;0,046;0,935;0,635;0,021;0,796;0,509
2;5;leaf;page;0,583;0,156;0,294;0,677;0,224;0,278
1;2;alleviate;relieve;0,869;0,27;0,528;0,813;0,183;0,536
1;2;like;wish;0,719;0,353;0,446;0,771;0,583;0,647
1;3;daily;newspaper;0,653;0,347;0,473;0,602;0,283;0,444
1;3;daily;gazette;0,653;0,347;0,473;0,469;0,39;0,604
1;2;carry;take;0,635;0,38;0,5;0,828;0,537;0,348
2;7;bear;carry;0,448;0,57;0,475;0,635;0,38;0,5
1;3;absent;absentee;0,177;0,221;0,116;0,235;0,33;0,279
1;4;expire;go;0,573;0,745;0,702;0,51;0,441;0,444
2;5;get;procure;0,74;0,594;0,667;0,745;0,52;0,63
2;6;chase;pursue;0,396;0,878;0,623;0,417;0,783;0,536
1;2;associate;partner;0,812;0,409;0,625;0,673;0,302;0,586
1;3;care;caring;0,729;0,37;0,5;0,635;0,469;0,5
1;2;care;like;0,729;0,37;0,5;0,719;0,353;0,446
1;2;careful;carefully;0,625;0,538;0,53;0,698;0,33;0,544
1;2;catch;grab;0,531;0,437;0,552;0,448;0,706;0,538
1;3;correct;particular;0,857;0,306;0,723;0,562;0,402;0,552
1;2;clear;finished;0,857;0,327;0,573;0,51;0,387;0,57
1;4;clarify;clear;0,652;0,535;0,625;0,857;0,327;0,573
1;4;clarify;elucidate;0,652;0,535;0,625;0,583;0,509;0,518
2;7;ascend;climb;0,83;0,62;0,812;0,615;0,66;0,604
1;3;glow;shine;0,918;0,5;0,745;0,844;0,539;0,741
1;2;gleam;shine;0,781;0,52;0,741;0,844;0,539;0,741
1;3;excel;shine;0,561;0,363;0,466;0,844;0,539;0,741
1;3;fall;shine;0,177;0,657;0,221;0,844;0,539;0,741
3;9;problem;trouble;0,062;0,644;0,415;0,135;0,811;0,452
2;2;bizarre;exceptional;0,379;0,62;0,392;0,806;0,74;0,933
1;3;rich;wealthy;0,882;0,627;0,905;0,927;0,566;0,862
1;4;luxurious;rich;0,947;0,644;0,754;0,882;0,627;0,905
2;7;scream;shout;0,188;0,863;0,594;0,229;0,925;0,444
2;7;shout;yell;0,229;0,925;0,444;0,24;0,798;0,558
1;2;exclaim;scream;0,635;0,711;0,639;0,188;0,863;0,594
1;2;exclaim;yell;0,635;0,711;0,639;0,24;0,798;0,558
1;2;outcry;shout;0,271;0,773;0,718;0,229;0,925;0,444
1;2;outcry;scream;0,271;0,773;0,718;0,188;0,863;0,594
1;2;outcry;yell;0,271;0,773;0,718;0,24;0,798;0,558
1;3;dessert;sweet;0,755;0,491;0,404;0,668;0,418;0,382
1;2;give;pay;0,75;0,346;0,5;0,514;0,588;0,592
3;5;trouble;worry;0,135;0,811;0,452;0,245;0,776;0,267
1;3;bump;find;0,286;0,458;0,368;0,774;0,555;0,58
1;3;encounter;find;0,865;0,702;0,689;0,774;0,555;0,58
1;3;discover;find;0,771;0,793;0,673;0,774;0,555;0,58
1;3;ascertain;discover;0,56;0,53;0,625;0,771;0,793;0,673
1;2;determine;find;0,612;0,368;0,776;0,774;0,555;0,58
1;2;ascertain;find;0,56;0,53;0,625;0,774;0,555;0,58
1;2;fortune;luck;0,926;0,731;0,873;0,854;0,49;0,717
1;2;fate;fortune;0,571;0,479;0,712;0,926;0,731;0,873
1;2;destiny;fortune;0,781;0,413;0,611;0,926;0,731;0,873
1;5;volition;will;0,48;0,587;0,578;0,698;0,408;0,735
1;2;implement;instrument;0,72;0,573;0,792;0,562;0,537;0,655
2;2;location;place;0,615;0,375;0,546;0,573;0,261;0,398
1;2;place;seat;0,573;0,261;0,398;0,542;0,281;0,434
1;4;read;take;0,74;0,283;0,611;0,828;0,537;0,348
1;3;read;say;0,74;0,283;0,611;0,571;0,31;0,482
1;3;peg;pin;0,52;0,357;0,393;0,438;0,346;0,39
1;3;outspoken;truthful;0,582;0,413;0,667;0,708;0,467;0,807
1;3;candid;truthful;0,667;0,349;0,458;0,708;0,467;0,807
1;7;hard;powerful;0,302;0,708;0,616;0,865;0,83;0,991
1;2;earlier;first;0,562;0,352;0,339;0,625;0,5;0,788
1;2;first;previously;0,625;0,5;0,788;0,594;0,337;0,623
2;4;gain;merit;0,917;0,64;0,822;0,854;0,5;0,722
2;4;deserve;gain;0,802;0,436;0,613;0,917;0,64;0,822
2;4;earn;merit;0,865;0,769;0,817;0,854;0,5;0,722
2;4;deserve;earn;0,802;0,436;0,613;0,865;0,769;0,817
1;3;gain;win;0,917;0,64;0,822;0,927;0,694;0,888
1;3;earn;win;0,865;0,769;0,817;0,927;0,694;0,888
3;11;agree;assent;0,906;0,26;0,545;0,615;0,515;0,719
2;4;server;waiter;0,656;0,356;0,536;0,459;0,3;0,295
1;2;future;prospective;0,888;0,644;0,786;0,678;0,5;0,717
2;7;clothing;thing;0,75;0,343;0,407;0,449;0,222;0,26
1;3;feed;nourish;0,812;0,429;0,739;0,878;0,46;0,639
1;3;feed;nurture;0,812;0,429;0,739;0,745;0,378;0,657
1;2;drive;thrust;0,625;0,689;0,713;0,51;0,647;0,663
1;3;drive;motor;0,625;0,689;0,713;0,531;0,551;0,648
