WordWeight;FamilyWeight;LanguageWeight;from_word;to_word;Valence.x;Arousal.x;Dominance.x;Valence.y;Arousal.y;Dominance.y
13;9;13;lie (mislead);perjury;2,39;4,81;4,72;2,95;4,68;4,35
3;3;3;lie (mislead);sleep;2,39;4,81;4,72;7,22;3,6;5,3
5;4;5;deceit;wrong;2,89;5,62;4,24;3,24;5,29;3,39
6;6;6;deceit;betray;2,89;5,62;4,24;2,52;5,33;3,86
8;7;8;deceit;perjury;2,89;5,62;4,24;2,95;4,68;4,35
4;4;4;forgive;forget;7,06;3,62;6,44;3,73;4,43;3,5
4;3;4;forgive;allow or permit;7,06;3,62;6,44;5,26;3,76;4,68
6;5;6;forgive;acquit;7,06;3,62;6,44;5,6;4,56;5,45
4;3;4;forgive;pity;7,06;3,62;6,44;3,18;4,07;4,52
78;30;75;good;correct (right);7,89;3,66;6,41;6,94;3,48;7,06
26;9;26;good;right;7,89;3,66;6,41;7,32;5;7,16
6;3;6;good;fat (organic substance);7,89;3,66;6,41;2,74;3,89;4
101;25;96;good;beautiful;7,89;3,66;6,41;7,61;5,71;6,17
4;4;4;good;easy;7,89;3,66;6,41;7,47;3,82;6,79
3;3;3;good;god;7,89;3,66;6,41;5,9;5,56;5
3;3;3;good;holy;7,89;3,66;6,41;6,06;3,37;4,78
24;13;21;good;healthy;7,89;3,66;6,41;7,76;4,19;7
10;6;10;good;sweet;7,89;3,66;6,41;7,77;4,14;6,12
4;3;4;good;cure;7,89;3,66;6,41;7,81;4,5;5,45
35;10;33;bad;rotten;3,24;4,86;3,56;2,43;4,9;3,37
54;27;51;bad;ugly;3,24;4,86;3,56;2,47;4,43;3,86
6;5;6;bad;sick;3,24;4,86;3,56;2,29;4,67;2,84
52;11;52;bad;evil;3,24;4,86;3,56;2,34;5,67;3,6
27;16;27;bad;wrong;3,24;4,86;3,56;3,24;5,29;3,39
3;3;3;bad;difficult;3,24;4,86;3,56;3,78;4,45;3,78
7;4;6;bad;demon;3,24;4,86;3,56;3;5,34;3,4
43;7;40;bad;severe;3,24;4,86;3,56;3,21;5,43;4,05
6;3;5;bad;damage (injury);3,24;4,86;3,56;2,98;4,86;3,46
37;12;33;wrong;mistake;3,24;5,29;3,39;2,89;4,93;4,69
26;8;24;wrong;fault;3,24;5,29;3,39;3,53;4,02;4,02
33;6;33;wrong;guilty;3,24;5,29;3,39;3,09;4,65;4,5
5;4;5;wrong;miss (a target);3,24;5,29;3,39;4,1;3,9;5,12
9;7;9;fault;guilty;3,53;4,02;4,02;3,09;4,65;4,5
71;15;61;fault;mistake;3,53;4,02;4,02;2,89;4,93;4,69
5;3;5;fault;cause;3,53;4,02;4,02;5,14;3,48;5,17
41;17;39;fault;blame;3,53;4,02;4,02;2,94;4,81;3,33
4;3;3;fault;miss (a target);3,53;4,02;4,02;4,1;3,9;5,12
7;3;7;fault;sin;3,53;4,02;4,02;3,08;5,82;5,74
5;5;5;fault;crime;3,53;4,02;4,02;1,95;5,68;3,31
13;9;12;mistake;miss (a target);2,89;4,93;4,69;4,1;3,9;5,12
6;4;6;mistake;blame;2,89;4,93;4,69;2,94;4,81;3,33
6;5;5;beautiful;healthy;7,61;5,71;6,17;7,76;4,19;7
3;3;3;beautiful;correct (right);7,61;5,71;6,17;6,94;3,48;7,06
6;5;6;clever;know (something);7,36;5,25;7;6,82;3,24;5,78
100;16;89;clever;wise;7,36;5,25;7;7,42;4,46;6,86
23;11;23;mind;brain;6,7;5,05;6,09;6,22;3,35;6,28
32;20;31;mind;idea;6,7;5,05;6,09;7,05;4,66;6,11
13;10;13;mind;think (reflect);6,7;5,05;6,09;6,68;3,75;6,5
6;5;6;mind;intention;6,7;5,05;6,09;5,58;3,91;6,81
14;10;11;mind;heart;6,7;5,05;6,09;6,95;5,07;5,43
4;4;4;mind;head;6,7;5,05;6,09;5,86;4,45;5,56
12;8;12;mind;thought;6,7;5,05;6,09;6,76;4,16;6,15
10;6;10;mind;memory;6,7;5,05;6,09;6,58;4,08;5,75
6;3;6;mind;meaning;6,7;5,05;6,09;6,45;4,05;6,53
8;4;7;mind;spirit;6,7;5,05;6,09;7;5,03;6,38
8;3;8;believe;worship;7,05;3,33;6,56;5,57;3,78;4,65
14;10;14;believe;obey;7,05;3,33;6,56;5,13;4,1;4,43
30;10;26;believe;think (believe);7,05;3,33;6,56;6,68;3,75;6,5
5;4;4;believe;think (reflect);7,05;3,33;6,56;6,68;3,75;6,5
5;4;5;believe;understand;7,05;3,33;6,56;6,68;3,52;6,71
6;4;6;believe;admit;7,05;3,33;6,56;5,56;3,35;4,56
3;3;3;believe;listen;7,05;3,33;6,56;6,91;3,76;5,56
6;6;6;believe;know (something);7,05;3,33;6,56;6,82;3,24;5,78
102;28;96;understand;know (something);6,68;3,52;6,71;6,82;3,24;5,78
4;3;4;understand;study;6,68;3,52;6,71;5,78;2,55;5,33
4;4;4;understand;remember;6,68;3,52;6,71;6,5;3,14;6,31
19;15;19;understand;listen;6,68;3,52;6,71;6,91;3,76;5,56
9;8;9;understand;obey;6,68;3,52;6,71;5,13;4,1;4,43
6;6;6;understand;learn;6,68;3,52;6,71;6,85;4,8;7
4;3;4;understand;clear;6,68;3,52;6,71;6,14;2,71;6,17
7;3;6;understand;feel (tactually);6,68;3,52;6,71;6,27;4,05;5,5
3;3;3;understand;smell (perceive);6,68;3,52;6,71;6,39;5,24;5,44
7;3;7;know (something);kill;6,82;3,24;5,78;1,81;6,81;3,61
58;17;57;know (something);learn;6,82;3,24;5,78;6,85;4,8;7
8;6;8;know (something);admit;6,82;3,24;5,78;5,56;3,35;4,56
5;5;5;know (something);guess;6,82;3,24;5,78;5,18;3,86;4,89
4;3;3;know (something);think (reflect);6,82;3,24;5,78;6,68;3,75;6,5
3;3;3;know (something);remember;6,82;3,24;5,78;6,5;3,14;6,31
10;4;10;know (something);study;6,82;3,24;5,78;5,78;2,55;5,33
3;3;3;know (something);listen;6,82;3,24;5,78;6,91;3,76;5,56
6;6;6;know (something);think (believe);6,82;3,24;5,78;6,68;3,75;6,5
3;3;3;know (something);clear;6,82;3,24;5,78;6,14;2,71;6,17
12;7;12;know (something);recognize (somebody);6,82;3,24;5,78;6,14;4,2;7,11
3;3;3;know (something);feel (tactually);6,82;3,24;5,78;6,27;4,05;5,5
33;8;31;guess;think (believe);5,18;3,86;4,89;6,68;3,75;6,5
26;10;26;guess;think (reflect);5,18;3,86;4,89;6,68;3,75;6,5
5;3;5;guess;remember;5,18;3,86;4,89;6,5;3,14;6,31
13;7;10;guess;suspect;5,18;3,86;4,89;2,39;4,57;3,22
22;3;22;guess;seem;5,18;3,86;4,89;5,45;3,24;4,53
13;5;13;imitate;try;5,44;3,95;5,04;5,64;4;5,94
5;4;5;imitate;study;5,44;3,95;5,04;5,78;2,55;5,33
11;4;11;imitate;learn;5,44;3,95;5,04;6,85;4,8;7
3;3;3;seem;think (reflect);5,45;3,24;4,53;6,68;3,75;6,5
9;5;9;seem;think (believe);5,45;3,24;4,53;6,68;3,75;6,5
16;7;16;seem;emerge (appear);5,45;3,24;4,53;5,75;4,74;6,67
18;4;18;seem;visible;5,45;3,24;4,53;5,76;4,15;6,12
52;15;47;stupid;mad;2,84;4,34;4,03;2,47;5,59;4,9
9;7;9;stupid;mute;2,84;4,34;4,03;3,95;2,45;4,18
122;29;111;learn;study;6,85;4,8;7;5,78;2,55;5,33
85;18;81;learn;teach;6,85;4,8;7;7,06;3,47;5,78
62;8;62;learn;read;6,85;4,8;7;6,73;3,7;6,11
48;12;46;study;read;5,78;2,55;5,33;6,73;3,7;6,11
67;11;64;study;teach;5,78;2,55;5,33;7,06;3,47;5,78
19;5;19;teach;read;7,06;3,47;5,78;6,73;3,7;6,11
8;6;7;teach;preach;7,06;3,47;5,78;4,15;3,71;5,68
21;12;20;teach;explain;7,06;3,47;5,78;5,41;4;6,22
4;4;4;teach;lead (guide);7,06;3,47;5,78;5,56;3,95;5,22
3;3;3;teach;try;7,06;3,47;5,78;5,64;4;5,94
3;3;3;pupil (student);child (young human);5,53;3,76;5,17;7,2;5,33;5,2
6;6;6;pupil (student);teacher;5,53;3,76;5,17;7,37;2,9;5,95
22;15;20;remember;think (reflect);6,5;3,14;6,31;6,68;3,75;6,5
9;9;9;remember;think (believe);6,5;3,14;6,31;6,68;3,75;6,5
7;3;7;remember;sneeze;6,5;3,14;6,31;4;4,81;3,2
50;11;46;clear;light (color);6,14;2,71;6,17;6,55;3,52;5,89
3;3;3;clear;certain;6,14;2,71;6,17;6,11;3;6,78
3;3;3;clear;correct (right);6,14;2,71;6,17;6,94;3,48;7,06
4;3;4;obscure;secret;5,15;3,1;4,48;5,33;4,14;5,41
13;11;13;certain;correct (right);6,11;3;6,78;6,94;3,48;7,06
3;3;3;certain;mighty or powerful or strong;6,11;3;6,78;6,635;5,275;6,745
18;8;14;explain;say;5,41;4;6,22;5,91;4,43;6,88
9;4;9;explain;speak;5,41;4;6,22;5,91;4,19;5,89
15;9;12;explain;tell;5,41;4;6,22;5,27;3,86;4,94
11;8;8;explain;announce;5,41;4;6,22;5,52;3,65;5,48
7;6;6;explain;preach;5,41;4;6,22;4,15;3,71;5,68
27;12;27;intention;idea;5,58;3,91;6,81;7,05;4,66;6,11
4;3;3;intention;cause;5,58;3,91;6,81;5,14;3,48;5,17
10;4;6;cause;do or make;5,14;3,48;5,17;5,75;3,67;6,285
4;3;4;cause;root;5,14;3,48;5,17;5,33;3,62;6,05
10;7;9;cause;allow or permit;5,14;3,48;5,17;5,26;3,76;4,68
27;9;27;doubt;suspect;3,28;4,33;3,06;2,39;4,57;3,22
4;4;4;suspect;think (reflect);2,39;4,57;3,22;6,68;3,75;6,5
9;7;9;suspect;think (believe);2,39;4,57;3,22;6,68;3,75;6,5
113;12;106;easy;light (weight);7,47;3,82;6,79;6,55;3,52;5,89
56;9;52;difficult;heavy;3,78;4,45;3,78;4,78;3,65;3,61
4;3;4;difficult;pregnant;3,78;4,45;3,78;7,17;5,7;4,06
3;3;3;try;meet;5,64;4;5,94;6,09;3,71;5,89
27;12;25;manner;custom;5,86;3,52;5,45;5,29;4;5,56
6;3;4;manner;path;5,86;3,52;5,45;5,71;3,74;4,62
27;7;27;voice;neck;6,5;3,25;6,22;5,44;3,65;5,17
68;27;67;voice;language;6,5;3,25;6,22;6,38;3,7;7,37
55;20;55;voice;word;6,5;3,25;6,22;5,77;4;6,22
20;3;20;voice;shout;6,5;3,25;6,22;5;6,29;5,85
6;4;6;voice;say;6,5;3,25;6,22;5,91;4,43;6,88
9;8;9;voice;speak;6,5;3,25;6,22;5,91;4,19;5,89
20;12;20;voice;throat;6,5;3,25;6,22;4,76;4,2;5,84
8;6;8;voice;speech;6,5;3,25;6,22;5,62;4,1;6,68
6;5;6;voice;noise;6,5;3,25;6,22;3,36;5,75;5,47
24;10;24;voice;tone (music);6,5;3,25;6,22;5,47;3,67;5,18
6;5;6;sing;say;7,5;4,1;6,67;5,91;4,43;6,88
12;7;12;sing;dance;7,5;4,1;6,67;7,27;5,48;6,28
7;3;7;sing;do;7,5;4,1;6,67;5,41;3,67;6,35
19;7;19;sing;song;7,5;4,1;6,67;7,59;4,6;6,95
3;3;3;sing;drink;7,5;4,1;6,67;6,67;5,19;5,87
5;4;5;sing;speak;7,5;4,1;6,67;5,91;4,19;5,89
13;7;13;sing;read;7,5;4,1;6,67;6,73;3,7;6,11
8;6;8;sing;shout;7,5;4,1;6,67;5;6,29;5,85
6;3;6;sing;call;7,5;4,1;6,67;6,18;3,29;5,61
6;3;6;sing;do or make;7,5;4,1;6,67;5,75;3,67;6,285
3;3;3;sing;cook (something);7,5;4,1;6,67;7,12;4,33;6,25
3;3;3;sing;cultivate;7,5;4,1;6,67;5,73;3,81;6,23
81;21;77;shout;call;5;6,29;5,85;6,18;3,29;5,61
24;17;24;shout;howl;5;6,29;5,85;5,29;5,6;5,28
48;19;39;shout;shriek;5;6,29;5,85;3,45;5,37;4
4;3;4;shout;threaten;5;6,29;5,85;2,6;6,05;3,29
4;4;4;shout;groan;5;6,29;5,85;3,9;4,17;5,5
15;10;15;whisper;mumble;6,14;4,1;5,66;4,4;3,19;3,68
30;14;29;howl;shriek;5,29;5,6;5,28;3,45;5,37;4
8;8;8;howl;groan;5,29;5,6;5,28;3,9;4,17;5,5
53;16;48;speak;tell;5,91;4,19;5,89;5,27;3,86;4,94
218;31;196;speak;say;5,91;4,19;5,89;5,91;4,43;6,88
44;16;42;speak;speech;5,91;4,19;5,89;5,62;4,1;6,68
55;17;54;speak;talk;5,91;4,19;5,89;6,64;3,38;6,44
12;6;8;speak;announce;5,91;4,19;5,89;5,52;3,65;5,48
6;4;6;speak;answer;5,91;4,19;5,89;6,1;4;5,95
3;3;3;speak;mumble;5,91;4,19;5,89;4,4;3,19;3,68
20;11;20;speak;word;5,91;4,19;5,89;5,77;4;6,22
3;3;3;speak;pray;5,91;4,19;5,89;6,57;3,25;6,58
30;11;30;speak;language;5,91;4,19;5,89;6,38;3,7;7,37
5;4;5;speak;do or make;5,91;4,19;5,89;5,75;3,67;6,285
4;4;4;speak;ask (request);5,91;4,19;5,89;5,95;3,48;6,29
6;4;6;speak;preach;5,91;4,19;5,89;4,15;3,71;5,68
9;4;9;speak;chat (with somebody);5,91;4,19;5,89;5,75;4,27;6,22
3;3;3;stutter;pull;2,95;4,48;4,72;5,59;4,1;6
3;3;3;stutter;mumble;2,95;4,48;4,72;4,4;3,19;3,68
4;4;4;say;fat (organic substance);5,91;4,43;6,88;2,74;3,89;4
56;15;52;say;tell;5,91;4,43;6,88;5,27;3,86;4,94
8;7;8;say;promise;5,91;4,43;6,88;6,64;3,9;6,47
6;6;6;say;talk;5,91;4,43;6,88;6,64;3,38;6,44
11;3;11;say;burn;5,91;4,43;6,88;3,73;5,4;3,9
3;3;3;say;eat;5,91;4,43;6,88;7,1;4,38;7,26
4;3;4;say;kill;5,91;4,43;6,88;1,81;6,81;3,61
28;8;24;say;announce;5,91;4,43;6,88;5,52;3,65;5,48
6;4;5;say;command;5,91;4,43;6,88;4,19;4,65;7,21
10;6;10;say;answer;5,91;4,43;6,88;6,1;4;5,95
16;9;16;say;do or make;5,91;4,43;6,88;5,75;3,67;6,285
5;4;5;say;think (believe);5,91;4,43;6,88;6,68;3,75;6,5
10;5;9;say;speech;5,91;4,43;6,88;5,62;4,1;6,68
13;7;13;say;language;5,91;4,43;6,88;6,38;3,7;7,37
3;3;3;say;preach;5,91;4,43;6,88;4,15;3,71;5,68
14;6;14;say;word;5,91;4,43;6,88;5,77;4;6,22
3;3;3;say;read;5,91;4,43;6,88;6,73;3,7;6,11
5;4;5;say;admit;5,91;4,43;6,88;5,56;3,35;4,56
3;3;3;say;swear;5,91;4,43;6,88;3,44;5,05;4,11
10;5;10;say;convey (a message);5,91;4,43;6,88;5,1;3,83;5,1
4;3;4;tell;command;5,27;3,86;4,94;4,19;4,65;7,21
15;10;12;tell;announce;5,27;3,86;4,94;5,52;3,65;5,48
9;8;8;tell;preach;5,27;3,86;4,94;4,15;3,71;5,68
4;4;4;tell;answer;5,27;3,86;4,94;6,1;4;5,95
11;7;10;tell;speech;5,27;3,86;4,94;5,62;4,1;6,68
7;7;7;tell;admit;5,27;3,86;4,94;5,56;3,35;4,56
6;4;6;tell;convey (a message);5,27;3,86;4,94;5,1;3,83;5,1
6;5;6;tell;talk;5,27;3,86;4,94;6,64;3,38;6,44
39;15;39;speech;language;5,62;4,1;6,68;6,38;3,7;7,37
47;17;47;speech;word;5,62;4,1;6,68;5,77;4;6,22
6;4;5;speech;announce;5,62;4,1;6,68;5,52;3,65;5,48
13;9;13;speech;preach;5,62;4,1;6,68;4,15;3,71;5,68
15;6;15;speech;conversation;5,62;4,1;6,68;6,72;2,65;6,28
5;3;5;speech;talk;5,62;4,1;6,68;6,64;3,38;6,44
175;13;175;language;tongue;6,38;3,7;7,37;6,29;4,25;6,32
149;49;148;language;word;6,38;3,7;7,37;5,77;4;6,22
27;7;27;language;mouth;6,38;3,7;7,37;5,59;4,14;6
3;3;3;language;lip;6,38;3,7;7,37;6,38;4,6;5,95
5;3;5;language;neck;6,38;3,7;7,37;5,44;3,65;5,17
3;3;3;language;conversation;6,38;3,7;7,37;6,72;2,65;6,28
8;3;8;word;tongue;5,77;4;6,22;6,29;4,25;6,32
6;3;6;word;name;5,77;4;6,22;5,62;3,04;5,14
8;6;8;word;mouth;5,77;4;6,22;5,59;4,14;6
3;3;3;word;lip;5,77;4;6,22;6,38;4,6;5,95
24;3;24;word;book;5,77;4;6,22;7,05;3,13;6,41
3;3;3;word;conversation;5,77;4;6,22;6,72;2,65;6,28
21;3;20;name;eye;5,62;3,04;5,14;6,18;3,95;5,72
10;3;10;name;fire;5,62;3,04;5,14;4,32;6,05;4,57
9;4;9;name;tooth;5,62;3,04;5,14;5,06;3,52;4,89
7;3;7;name;louse;5,62;3,04;5,14;3,34;3,61;3,93
13;5;13;name;egg;5,62;3,04;5,14;5,95;3,28;5,74
6;3;6;name;skin;5,62;3,04;5,14;5,78;3,25;5
12;3;12;name;ear;5,62;3,04;5,14;5,86;3,5;6,74
3;3;3;name;person;5,62;3,04;5,14;6,1;3,71;6
13;3;13;ask (inquire);listen;5,95;3,48;6,29;6,91;3,76;5,56
4;4;4;ask (inquire);call;5,95;3,48;6,29;6,18;3,29;5,61
70;27;66;ask (inquire);ask (request);5,95;3,48;6,29;5,95;3,48;6,29
4;4;4;answer;obey;6,1;4;5,95;5,13;4,1;4,43
4;4;4;answer;admit;6,1;4;5,95;5,56;3,35;4,56
3;3;3;answer;ask (request);6,1;4;5,95;5,95;3,48;6,29
24;5;24;admit;obey;5,56;3,35;4,56;5,13;4,1;4,43
4;4;4;admit;preach;5,56;3,35;4,56;4,15;3,71;5,68
7;4;5;admit;allow or permit;5,56;3,35;4,56;5,26;3,76;4,68
3;3;3;admit;announce;5,56;3,35;4,56;5,52;3,65;5,48
6;4;6;admit;promise;5,56;3,35;4,56;6,64;3,9;6,47
3;3;3;admit;permit;5,56;3,35;4,56;5,26;3,76;4,68
128;16;121;deny;refuse;3,81;5,63;4,29;3,42;4,32;4,5
7;4;7;deny;forbid;3,81;5,63;4,29;2,82;4,85;4,48
4;4;4;deny;hide (conceal);3,81;5,63;4,29;4,9;3,52;4,85
10;8;10;promise;swear;6,64;3,9;6,47;3,44;5,05;4,11
3;3;3;promise;oath;6,64;3,9;6,47;6,4;4;6,47
12;5;12;call;ask (request);6,18;3,29;5,61;5,95;3,48;6,29
4;3;4;call;command;6,18;3,29;5,61;4,19;4,65;7,21
8;4;6;call;shriek;6,18;3,29;5,61;3,45;5,37;4
7;3;7;call;read;6,18;3,29;5,61;6,73;3,7;6,11
3;3;3;call;dig;6,18;3,29;5,61;5,28;3,67;4,67
34;9;34;call;invite;6,18;3,29;5,61;5,68;5,1;6,95
6;3;6;announce;preach;5,52;3,65;5,48;4,15;3,71;5,68
3;3;3;boast;commend;4,24;4,36;6,33;7;3,23;6,14
66;23;64;town;village;5,59;3,81;5,47;5,95;3,4;5,6
10;5;9;town;fortress;5,59;3,81;5,47;4,82;3,77;6,55
3;3;3;town;house;5,59;3,81;5,47;7,19;3,95;6,41
13;9;13;town;country;5,59;3,81;5,47;6,14;3,71;6,35
3;3;3;town;people;5,59;3,81;5,47;5,7;3,77;5,4
17;13;17;village;house;5,95;3,4;5,6;7,19;3,95;6,41
21;11;21;village;country;5,95;3,4;5,6;6,14;3,71;6,35
12;8;11;village;people;5,95;3,4;5,6;5,7;3,77;5,4
3;3;3;village;garden;5,95;3,4;5,6;7,25;3,71;6,13
6;6;6;village;clan;5,95;3,4;5,6;5,2;3,78;4,35
3;3;3;village;wife;5,95;3,4;5,6;6,7;4,21;5,5
8;3;7;boundary;end (of time);4,75;4,17;3,95;4,73;3,95;4,41
14;7;12;boundary;end (of space);4,75;4,17;3,95;4,73;3,95;4,41
26;13;22;people;clan;5,7;3,77;5,4;5,2;3,78;4,35
56;27;55;people;person;5,7;3,77;5,4;6,1;3,71;6
10;9;10;people;man;5,7;3,77;5,4;5,42;4,36;5,44
19;9;18;people;citizen;5,7;3,77;5,4;6,43;2,63;5,95
5;4;5;people;country;5,7;3,77;5,4;6,14;3,71;6,35
5;5;5;people;family;5,7;3,77;5,4;7,25;4,35;5,98
14;7;14;rule;lead (guide);4,5;3,67;3,61;5,56;3,95;5,22
7;6;7;rule;drive;4,5;3,67;3,61;6,5;4,19;5,67
15;9;14;rule;command;4,5;3,67;3,61;4,19;4,65;7,21
4;4;4;citizen;friend;6,43;2,63;5,95;6,79;4,29;6,31
8;6;8;citizen;person;6,43;2,63;5,95;6,1;3,71;6
96;11;86;master;host;5,72;4,4;4,17;5,7;3,21;5,75
16;6;14;master;husband;5,72;4,4;4,17;7,41;4,38;5,72
11;6;10;master;god;5,72;4,4;4,17;5,9;5,56;5
12;4;12;master;teacher;5,72;4,4;4,17;7,37;2,9;5,95
22;8;16;master;king;5,72;4,4;4,17;6;4,45;5,53
3;3;3;master;father;5,72;4,4;4,17;6,88;3,68;5,19
47;17;47;slave;servant;2,06;4,53;2,61;4;3,77;4,71
13;8;13;slave;prisoner;2,06;4,53;2,61;2,67;5;2,41
3;3;3;servant;soldier;4;3,77;4,71;5,45;5,9;5,84
3;3;3;command;law;4,19;4,65;7,21;4,55;3,55;4,83
43;21;39;obey;listen;5,13;4,1;4,43;6,91;3,76;5,56
4;3;4;stranger;host;4,09;5,8;4,84;5,7;3,21;5,75
16;6;16;stranger;guest;4,09;5,8;4,84;6,14;4,15;6,95
10;4;10;guest;host;6,14;4,15;6,95;5,7;3,21;5,75
3;3;3;guest;friend;6,14;4,15;6,95;6,79;4,29;6,31
9;3;9;host;husband;5,7;3,21;5,75;7,41;4,38;5,72
14;6;14;help;rescue;6,95;4,29;6,89;7,04;5;5,94
3;3;3;hinder or prevent;mix;4,66;3,805;5,445;5,71;2,86;5,56
24;11;22;hinder or prevent;forbid;4,66;3,805;5,445;2,82;4,85;4,48
17;6;16;hinder or prevent;defend;4,66;3,805;5,445;6,3;4,55;6,64
11;7;10;custom;law;5,29;4;5,56;4,55;3,55;4,83
39;17;38;quarrel;fight;2,84;5,39;4,76;3,54;6,33;4,68
19;12;18;quarrel;battle;2,84;5,39;4,76;3,52;6,25;5,63
4;3;4;prostitute;adultery;3,42;4,86;3,91;2,81;6,42;3,33
205;41;199;person;man;6,1;3,71;6;5,42;4,36;5,44
10;8;9;person;body;6,1;3,71;6;5,95;4,62;5,76
3;3;3;person;woman;6,1;3,71;6;7,09;3,8;5,93
13;5;13;person;husband;6,1;3,71;6;7,41;4,38;5,72
5;4;5;person;child (young human);6,1;3,71;6;7,2;5,33;5,2
6;6;6;person;clan;6,1;3,71;6;5,2;3,78;4,35
4;4;4;person;male (of person);6,1;3,71;6;6,91;4,5;5,89
4;3;4;person;male;6,1;3,71;6;6,91;4,5;5,89
163;45;145;male (of person);male (of animal);6,91;4,5;5,89;6,91;4,5;5,89
33;15;33;male (of person);husband;6,91;4,5;5,89;7,41;4,38;5,72
115;41;104;male (of person);man;6,91;4,5;5,89;5,42;4,36;5,44
4;4;4;male (of person);father;6,91;4,5;5,89;6,88;3,68;5,19
4;4;4;male (of person);penis;6,91;4,5;5,89;5,3;5,9;6,21
4;4;4;male (of person);boy;6,91;4,5;5,89;5,84;4,11;5,5
154;44;146;female (of person);female (of animal);7,52;5,9;6,42;7,52;5,9;6,42
119;39;109;female (of person);woman;7,52;5,9;6,42;7,09;3,8;5,93
33;15;32;female (of person);wife;7,52;5,9;6,42;6,7;4,21;5,5
5;3;5;female (of person);mother;7,52;5,9;6,42;7,53;4,73;6,11
6;3;6;female (of person);daughter;7,52;5,9;6,42;6,73;5;5,06
200;21;189;girl;daughter;7,15;5,23;5,27;6,73;5;5,06
21;16;19;girl;child (young human);7,15;5,23;5,27;7,2;5,33;5,2
28;16;27;girl;boy;7,15;5,23;5,27;5,84;4,11;5,5
12;8;12;girl;woman;7,15;5,23;5,27;7,09;3,8;5,93
4;3;4;girl;son;7,15;5,23;5,27;6,91;4,43;5
8;7;7;girl;baby;7,15;5,23;5,27;6,67;4,97;4,94
3;3;3;girl;stepdaughter;7,15;5,23;5,27;5,47;3,55;4,88
125;33;118;baby;child (young human);6,67;4,97;4,94;7,2;5,33;5,2
22;8;22;baby;child (descendant);6,67;4,97;4,94;7,2;5,33;5,2
19;13;19;baby;boy;6,67;4,97;4,94;5,84;4,11;5,5
117;26;108;husband;wife;7,41;4,38;5,72;6,7;4,21;5,5
194;34;185;husband;man;7,41;4,38;5,72;5,42;4,36;5,44
9;6;9;husband;father;7,41;4,38;5,72;6,88;3,68;5,19
21;4;20;husband;male;7,41;4,38;5,72;6,91;4,5;5,89
21;14;21;husband;male (of animal);7,41;4,38;5,72;6,91;4,5;5,89
5;5;5;husband;marry;7,41;4,38;5,72;7,09;5,52;5,67
5;4;5;husband;friend;7,41;4,38;5,72;6,79;4,29;6,31
301;44;289;wife;woman;6,7;4,21;5,5;7,09;3,8;5,93
3;3;3;wife;daughter;6,7;4,21;5,5;6,73;5;5,06
5;3;5;wife;fire;6,7;4,21;5,5;4,32;6,05;4,57
20;12;19;wife;female (of animal);6,7;4,21;5,5;7,52;5,9;6,42
3;3;3;wife;marry;6,7;4,21;5,5;7,09;5,52;5,67
4;3;4;wife;friend;6,7;4,21;5,5;6,79;4,29;6,31
17;9;16;marry;marriage or wedding;7,09;5,52;5,67;7,455;5,135;5,205
6;4;5;marry;sleep;7,09;5,52;5,67;7,22;3,6;5,3
3;3;3;marry;wedding;7,09;5,52;5,67;7,35;5,32;5,08
170;21;159;son;boy;6,91;4,43;5;5,84;4,11;5,5
6;3;6;son;child;6,91;4,43;5;7,2;5,33;5,2
3;3;3;son;pregnant;6,91;4,43;5;7,17;5,7;4,06
13;8;13;son;nephew;6,91;4,43;5;6,75;4,33;5,94
28;18;27;son;child (young human);6,91;4,43;5;7,2;5,33;5,2
31;22;31;son;child (descendant);6,91;4,43;5;7,2;5,33;5,2
39;20;37;son;daughter;6,91;4,43;5;6,73;5;5,06
17;3;17;son;man;6,91;4,43;5;5,42;4,36;5,44
5;5;5;son;niece;6,91;4,43;5;6,52;3,95;5,36
4;4;4;son;stepson;6,91;4,43;5;4,81;3,65;4,57
21;5;21;daughter;woman;6,73;5;5,06;7,09;3,8;5,93
16;8;16;daughter;niece;6,73;5;5,06;6,52;3,95;5,36
16;14;16;daughter;child (descendant);6,73;5;5,06;7,2;5,33;5,2
7;6;7;daughter;child (young human);6,73;5;5,06;7,2;5,33;5,2
8;3;8;daughter;boy;6,73;5;5,06;5,84;4,11;5,5
5;5;5;daughter;nephew;6,73;5;5,06;6,75;4,33;5,94
4;3;4;daughter;stepdaughter;6,73;5;5,06;5,47;3,55;4,88
130;17;120;grandmother;grandfather;7,62;3,75;6,32;5,68;3,77;6,15
9;7;9;grandmother;aunt;7,62;3,75;6,32;6,56;2,71;4,28
9;6;9;grandmother;mother;7,62;3,75;6,32;7,53;4,73;6,11
5;3;4;grandmother;grandson;7,62;3,75;6,32;6,22;3,36;5,39
10;5;6;grandmother;granddaughter;7,62;3,75;6,32;6,86;4,6;5,33
42;3;41;grandmother;grandchild;7,62;3,75;6,32;7;3,9;5,68
151;39;133;grandson;granddaughter;6,22;3,36;5,39;6,86;4,6;5,33
61;10;58;grandson;nephew;6,22;3,36;5,39;6,75;4,33;5,94
20;6;20;grandson;niece;6,22;3,36;5,39;6,52;3,95;5,36
11;6;7;grandson;grandfather;6,22;3,36;5,39;5,68;3,77;6,15
4;3;4;grandson;child (descendant);6,22;3,36;5,39;7,2;5,33;5,2
18;13;18;grandson;grandchild;6,22;3,36;5,39;7;3,9;5,68
