Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
bottle cork;4,93;3,92;4,7;4,93;3,92;4,7;4,93;3,92;4,7;NA;NA;NA
cost;0;0;0;0;0;0;0;0;0;4,11;4,9;3,67
coverage;5,64935483870967;3,62322580645161;5,80838709677419;5,68684210428614;3,53684210465722;5,82631578847302;5,66666666666666;3,58333333333333;5,81666666666666;NA;NA;NA
covering;5,64935483870967;3,62322580645161;5,80838709677419;5,68684210428614;3,53684210465722;5,82631578847302;5,66666666666666;3,58333333333333;5,81666666666666;NA;NA;NA
craft;0;0;0;0;0;0;0;0;0;6,38;4,04;6,36
crossing place;5,87999999999999;3,34999999999999;5,67999999999999;5,88;3,35;5,67999999999999;5,87999999999999;3,35;5,68;NA;NA;NA
crop;5,3965789473684;3,96513157894736;5,47473684210524;5,29536231884056;4,07917874396134;5,39555555555554;5,32647058823528;3,97617647058823;5,40235294117646;NA;NA;NA
breeding;5,3965789473684;3,96513157894736;5,47473684210525;5,29536231884057;4,07917874396134;5,39555555555554;5,32647058823529;3,97617647058823;5,40235294117646;NA;NA;NA
civilisation;6,28;4,06;5,71;6,28;4,06;5,71;6,28;4,06;5,71;NA;NA;NA
civilization;6,28;4,06;5,71;6,28;4,06;5,71;6,28;4,06;5,71;NA;NA;NA
feather;5,4272452837076;3,15390238755121;5,56234494842295;5,38407701160925;3,17886309047235;5,3946897518014;5,34671559633021;3,3127706422018;5,29202752293572;NA;NA;NA
plumage;5,36404802817473;3,25262374437249;5,37642646044858;5,35128727982381;3,23604483586867;5,29131505204159;5,34671559633022;3,3127706422018;5,29202752293572;NA;NA;NA
feathers;5,32709777062744;3,13550871064123;5,23625713629051;5,30845476381102;3,13830264211367;5,152001601281;5,29447706422014;3,20851376146786;5,11801834862381;NA;NA;NA
cyclone;3,5075;6,21;3,1525;3,5075;6,21;3,1525;3,47;6,34;3,07666666666667;NA;NA;NA
dam;0;0;0;0;0;0;0;0;0;4,58;3,67;5,26
plug;4,45;4,04;5,42;4,45;4,04;5,42;4,45;4,04;5,42;NA;NA;NA
power plug;4,45;4,04;5,42;4,45;4,04;5,42;4,45;4,04;5,42;NA;NA;NA
electrical plug;4,45;4,04;5,42;4,45;4,04;5,42;4,45;4,04;5,42;NA;NA;NA
damage;0;0;0;0;0;0;0;0;0;2,98;4,86;3,46
debt;0;0;0;0;0;0;0;0;0;1,95;5,93;3,71
choice;6,17909090909091;4,01454545454545;6,48909090909091;6,72899999999928;4,20349999999955;6,50699999999933;6,38571428571428;4,03785714285714;6,48857142857142;NA;NA;NA
conclusion;0;0;0;0;0;0;0;0;0;4,8;3,95;6,63
decree;0;0;0;0;0;0;0;0;0;5,33;3,9;4,53
deer;0;0;0;0;0;0;0;0;0;6,89;3,95;4,89
caribou;6,89;3,95;4,89;6,89;3,95;4,89;6,89;3,95;4,89;NA;NA;NA
demand;0;0;0;0;0;0;0;0;0;4,1;5,85;5,14
desert;0;0;0;0;0;0;0;0;0;5,36;3,5;5,58
detection;0;0;0;0;0;0;0;0;0;4,63;3,95;5,11
dictionary;0;0;0;0;0;0;0;0;0;6,05;2,91;5,88
diffusion;5,18347104486428;3,85260835854507;5,15880096502967;5,18783736193373;3,85812389947175;5,19563790619497;5,18851463346278;3,85925971894143;5,19561276374264;NA;NA;NA
directive;0;0;0;0;0;0;0;0;0;5,7;4,3;5,96
command;0;0;0;0;0;0;0;0;0;4,19;4,65;7,21
ailment;0;0;0;0;0;0;0;0;0;3;3,68;3,14
disease;0;0;0;0;0;0;0;0;0;1,68;5,5;2,8
illness;0;0;0;0;0;0;0;0;0;1,95;5,11;3,02
malady;0;0;0;0;0;0;0;0;0;3,86;4,48;4,37
chasm;4,34199367345284;4,12468002271068;4,39059047773542;4,27013791544201;4,12133167533348;4,56788152837441;4,27013791544201;4,12133167533348;4,56788152837441;NA;NA;NA
ditch;0;0;0;0;0;0;0;0;0;3,2;3,81;5,42
abyss;0;0;0;0;0;0;0;0;0;3,9;4,85;4
paper;0;0;0;0;0;0;0;0;0;5,42;3,52;5,64
dosage;0;0;0;0;0;0;0;0;0;4,57;4;5,79
bill;5,49727272727273;3,53636363636364;5,23818181818182;5,5375;3,4525;5,305;5,5375;3,4525;5,305;NA;NA;NA
drainage;0;0;0;0;0;0;0;0;0;3,89;3,52;4,65
drought;0;0;0;0;0;0;0;0;0;2,79;3,55;2,95
drouth;3,66157894736842;3,65526315789474;4,32263157894737;3,30749999999997;3,61249999999997;3,76499999999997;3,618;3,65;4,254;NA;NA;NA
aridness;3,22578947368421;3,60263157894737;3,63631578947368;3,04874999999997;3,58124999999996;3,35749999999997;3,204;3,6;3,602;NA;NA;NA
cloth;0;0;0;0;0;0;0;0;0;6,2;2,58;5,4
dwelling;0;0;0;0;0;0;0;0;0;5,21;3,57;5,82
apartment;0;0;0;0;0;0;0;0;0;5,72;3,8;5,33
issue;0;0;0;0;0;0;0;0;0;3,95;4,55;5,47
concern;0;0;0;0;0;0;0;0;0;5,05;4,7;5,55
economics;0;0;0;0;0;0;0;0;0;5,2;3,7;4,05
economic science;3,64;5,32;4,16;3,64;5,32;4,16;3,64;5,32;4,16;NA;NA;NA
economy;0;0;0;0;0;0;0;0;0;3,64;5,32;4,16
education;0;0;0;0;0;0;0;0;0;6,58;4,64;6,82
effect;5,27822871086483;4,31235738102006;5,61138504574312;5,28972947667837;4,30764928338558;5,60970896712577;5,26344690085765;4,27364699450538;5,64840650899993;NA;NA;NA
clout;5,44607623695494;4,30411912700669;5,84379501524771;5,40986473833919;4,30382464169279;5,78485448356288;5,39672345042883;4,28682349725269;5,80420325449997;NA;NA;NA
ball;0;0;0;0;0;0;0;0;0;6,14;3,48;5,47
egg;5,25666666666667;4,37333333333333;4,96333333333333;5,25666666666664;4,37333333333331;4,96333333333331;5,25666666625202;4,37333333298837;4,96333333294183;NA;NA;NA
ballock;5,25666666666667;4,37333333333333;4,96333333333333;5,25666666666664;4,37333333333331;4,96333333333331;5,25666666625202;4,37333333298837;4,96333333294183;NA;NA;NA
bollock;5,25666666666667;4,37333333333333;4,96333333333333;5,25666666666664;4,37333333333331;4,96333333333331;5,25666666625202;4,37333333298837;4,96333333294183;NA;NA;NA
electronics;0;0;0;0;0;0;0;0;0;6,5;4,6;5,96
employment;0;0;0;0;0;0;0;0;0;6;5,02;5,36
application software;4,67;4,48;4;4,67;4,48;4;4,67;4,48;4;NA;NA;NA
applications software;4,67;4,48;4;4,67;4,48;4;4,67;4,48;4;NA;NA;NA
app;4,67;4,48;4;4,67;4,48;4;4,67;4,48;4;NA;NA;NA
enforcement;0;0;0;0;0;0;0;0;0;4,67;4,48;4
application program;4,67;4,48;4;4,67;4,48;4;4,67;4,48;4;NA;NA;NA
ambiance;5,068;4,128;5,574;5,03999999999999;4,10666666666666;5,52666666666665;5,11;4,16;5,645;NA;NA;NA
entourage;0;0;0;0;0;0;0;0;0;4,9;4;5,29
environment;5,068;4,128;5,574;5,03999999999999;4,10666666666666;5,52666666666665;5,11;4,16;5,645;NA;NA;NA
device;5,68;3,45;5,28;5,66;3,31333333333333;5,25333333333333;5,68;3,45;5,28;NA;NA;NA
ethical;0;0;0;0;0;0;0;0;0;5,78;3,78;5,71
appraisal;0;0;0;0;0;0;0;0;0;5,09;4,09;5,65
estimate;0;0;0;0;0;0;0;0;0;5,95;3,41;5,43
assessment;0;0;0;0;0;0;0;0;0;5,22;2,75;5,44
experiment;0;0;0;0;0;0;0;0;0;6,05;4,86;5,7
blow;4,01442742919095;5,43269059342579;3,42690834349731;3,89370181179663;5,5020512411206;3,60543698619203;4,01472330911122;5,36025246879073;3,60300167691446;NA;NA;NA
explode;0;0;0;0;0;0;0;0;0;4,38;5,32;2,96
exposé;4,80999999999999;5,44999999999999;5,07999999999999;4,81;5,45;5,08;4,81;5,45;5,08;NA;NA;NA
exhibition;0;0;0;0;0;0;0;0;0;5,53;5,38;5,39
display;0;0;0;0;0;0;0;0;0;6,19;3,81;6,48
exhibit;0;0;0;0;0;0;0;0;0;5,77;5,48;6,21
fabric;0;0;0;0;0;0;0;0;0;6,05;2,4;5,8
family;0;0;0;0;0;0;0;0;0;7,25;4,35;5,98
dynasty;0;0;0;0;0;0;0;0;0;5,16;4,45;5,45
famine;0;0;0;0;0;0;0;0;0;2,95;6,1;3,09
estate;5,39657894736842;3,96513157894737;5,47473684210526;5,29536231884058;4,07917874396135;5,39555555555555;5,32647058823529;3,97617647058823;5,40235294117647;NA;NA;NA
fee;5,99999999999999;3,42999999999999;4,47999999999999;5,99999999999999;3,43;4,48;6;3,43;4,48;NA;NA;NA
fen;4,95;3,95;5,28;4,95;3,95;5,28;4,95;3,95;5,28;NA;NA;NA
acre;5,76526315789474;3,79710526315789;5,73578947368421;5,69608695652174;3,83420289855072;5,67333333333333;5,83588235294118;3,69470588235294;5,70941176470588;NA;NA;NA
cinematographic film;6,33;4,1;6,17;6,32999999985075;4,09999999990333;6,16999999985452;6,32999990196698;4,0999999365031;6,16999990444491;NA;NA;NA
corporation;0;0;0;0;0;0;0;0;0;3,82;4,73;4,47
