Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
connection;0,646664905200729;0,443356489831412;0,579303922662745;0,638013730127256;0,434232388595697;0,570197250221891;0,635266433294438;0,435469765418861;0,571181170960926;0,729;0,56;0,655
as;0,592829430747859;0,382782674749563;0,473145100081201;0,589879940380785;0,38398904707417;0,471325652150531;0,589112696611987;0,37842956122705;0,469903099607161;NA;NA;NA
hood;0,487162162162162;0,32872972972973;0,394135135135135;0,482333333333333;0,339333333333333;0,388416666666667;0,4683;0,37;0,3799;0,357;0,459;0,306
cover;0,548153862423532;0,396410337758688;0,484215974662675;0,553242589324807;0,400263771875124;0,479580491170344;0,55152200414944;0,391231475171505;0,47374057289537;0,365;0,24;0,471
left;0,349714350901884;0,457676005199579;0,401435299254961;0,318530622134762;0,493720143319015;0,40174141843265;0,343689748101982;0,475898664705175;0,407748833918257;0,354;0,37;0,361
leave;0,447524816054933;0,439321493075858;0,439455443881149;0,459227676775201;0,438669932924222;0,45394033118024;0,459117068772122;0,434004616739921;0,449516856259924;0,375;0,315;0,295
leader;0,575338461538461;0,490876923076923;0,769630769230769;0,611423076923077;0,490884615384615;0,764730769230769;0,640733333333333;0,4906;0,745733333333333;0,833;0,582;0,926
end;0,484014842059798;0,461903600011392;0,52147512262987;0,501217534711714;0,439723767747159;0,51891397451462;0,503778278955264;0,451234376061973;0,529281838263325;0,198;0,349;0,298
language;0,540896551724138;0,333068965517241;0,472620689655172;0,562;0,336111111111111;0,497666666666667;0,5736;0,359;0,5204;0,677;0,337;0,704
earth;0,53547442680776;0,377880070546737;0,54047266313933;0,569328703703704;0,356814814814815;0,568509259259259;0,568929824561404;0,348114035087719;0,572771929824561;0,75;0,225;0,614
kind;0,790956548444879;0,403630354891153;0,589477890499962;0,768145669973405;0,404546805656173;0,57800297674468;0,769816742735657;0,412254503254187;0,581009927316604;0,918;0,24;0,618
destroy;0,170408163265306;0,763020408163265;0,561;0,18158064516129;0,734032258064516;0,550741935483871;0,1735;0,748111111111111;0,547944444444444;0,046;0,935;0,635
kill;0,232980769230769;0,77175;0,624096153846154;0,24624;0,729;0,60152;0,248533333333333;0,7144;0,589733333333333;0,052;0,941;0,736
key;0,534688573553857;0,334389702422067;0,516517058263186;0,535821854365371;0,345493901320616;0,507043011738811;0,538980516194332;0,348091852226721;0,506087550607287;0,615;0,275;0,519
gladness;0,92475;0,765083333333333;0,696555555555556;0,926190476190476;0,733238095238095;0,711333333333333;0,923363636363636;0,728727272727273;0,707;0,896;0,67;0,643
journey;0,627445823195383;0,529448173266781;0,510913322794535;0,633055373383789;0,518598587347364;0,496412625739228;0,633758049804275;0,502267659917626;0,49139248322217;0,91;0,702;0,625
